IE_XML_ID;IE_NAME;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_CODE;IE_DETAIL_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP71;IP_PROP72;IP_PROP73;IP_PROP74;IP_PROP265;IP_PROP61;IP_PROP346;IP_PROP330;IP_PROP332;IP_PROP333;IP_PROP351;IP_PROP353;IP_PROP79;IP_PROP352;IP_PROP347;IP_PROP354;IP_PROP331;IP_PROP335;CV_PRICE_1;CV_CURRENCY_1
4017;Стол производственный СП-С-6/6-П (600х600х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-6-6-p-600x600x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 600.;850;600;600;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;4 725;RUB
4018;Стол производственный СП-С-7/6-П (700х600х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-7-6-p-700x600x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 600.;850;600;700;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;4 970;RUB
4019;Стол производственный СП-С-8/6-П (800х600х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-8-6-p-800x600x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 600.;850;600;800;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;5 376;RUB
4020;Стол производственный СП-С-9/6-П (900х600х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-9-6-p-900x600x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 600.;850;600;900;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;5 711;RUB
4021;Стол производственный СП-С-10/6-П (1000х600х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-10-6-p-1000x600x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 600.;850;600;1000;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;6 062;RUB
4022;Стол производственный СП-С-11/6-П (1100х600х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-11-6-p-1100x600x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 600.;850;600;1100;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;6 413;RUB
4023;Стол производственный СП-С-12/6-П (1200х600х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-12-6-p-1200x600x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 600.;850;600;1200;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;6 848;RUB
4024;Стол производственный СП-С-13/6-П (1300х600х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-13-6-p-1300x600x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 600.;850;600;1300;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;7 305;RUB
4025;Стол производственный СП-С-14/6-П (1400х600х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-14-6-p-1400x600x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 600.;850;600;1400;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;7 590;RUB
4026;Стол производственный СП-С-15/6-П (1500х600х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-15-6-p-1500x600x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 600.;850;600;1500;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;7 876;RUB
4027;Стол производственный СП-С-16/6-П (1600х600х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-16-6-p-1600x600x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 600.;850;600;1600;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;8 345;RUB
4028;Стол производственный СП-С-17/6-П (1700х600х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-17-6-p-1700x600x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 600.;850;600;1700;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;8 914;RUB
4029;Стол производственный СП-С-18/6-П (1800х600х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-18-6-p-1800x600x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 600.;850;600;1800;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;9 350;RUB
4030;Стол производственный СП-С-6/7-П (600х700х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-6-7-p-600x700x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 700.;850;700;600;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;5 097;RUB
4031;Стол производственный СП-С-7/7-П (700х700х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-7-7-p-700x700x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 700.;850;700;700;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;5 516;RUB
4032;Стол производственный СП-С-8/7-П (800х700х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-8-7-p-800x700x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 700.;850;700;800;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;6 016;RUB
4033;Стол производственный СП-С-9/7-П (900х700х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-9-7-p-900x700x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 700.;850;700;900;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;6 398;RUB
4034;Стол производственный СП-С-10/7-П (1000х700х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-10-7-p-1000x700x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 700.;850;700;1000;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;6 872;RUB
4035;Стол производственный СП-С-11/7-П (1100х700х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-11-7-p-1100x700x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 700.;850;700;1100;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;7 234;RUB
4036;Стол производственный СП-С-12/7-П (1200х700х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-12-7-p-1200x700x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 700.;850;700;1200;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;7 742;RUB
4037;Стол производственный СП-С-13/7-П (1300х700х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-13-7-p-1300x700x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 700.;850;700;1300;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;8 157;RUB
4038;Стол производственный СП-С-14/7-П (1400х700х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-14-7-p-1400x700x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 700.;850;700;1400;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;8 677;RUB
4039;Стол производственный СП-С-15/7-П (1500х700х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-15-7-p-1500x700x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 700.;850;700;1500;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;8 986;RUB
4040;Стол производственный СП-С-16/7-П (1600х700х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-16-7-p-1600x700x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 700.;850;700;1600;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;9 494;RUB
4041;Стол производственный СП-С-17/7-П (1700х700х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-17-7-p-1700x700x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 700.;850;700;1700;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;9 903;RUB
4042;Стол производственный СП-С-18/7-П (1800х700х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-18-7-p-1800x700x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 700.;850;700;1800;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;10 355;RUB
4043;Стол производственный СП-С-6/8-П (600х800х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-6-8-p-600x800x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 800.;850;800;600;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;5 411;RUB
4044;Стол производственный СП-С-7/8-П (700х800х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-7-8-p-700x800x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 800.;850;800;700;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;5 886;RUB
4045;Стол производственный СП-С-8/8-П (800х800х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-8-8-p-800x800x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 800.;850;800;800;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;6 401;RUB
4046;Стол производственный СП-С-9/8-П (900х800х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-9-8-p-900x800x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 800.;850;800;900;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;6 860;RUB
4047;Стол производственный СП-С-10/8-П (1000х800х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-10-8-p-1000x800x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 800.;850;800;1000;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;7 364;RUB
4048;Стол производственный СП-С-11/8-П (1100х800х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-11-8-p-1100x800x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 800.;850;800;1100;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;7 738;RUB
4049;Стол производственный СП-С-12/8-П (1200х800х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-12-8-p-1200x800x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 800.;850;800;1200;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;8 281;RUB
4050;Стол производственный СП-С-13/8-П (1300х800х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-13-8-p-1300x800x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 800.;850;800;1300;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;8 719;RUB
4051;Стол производственный СП-С-14/8-П (1400х800х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-14-8-p-1400x800x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 800.;850;800;1400;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;9 244;RUB
4052;Стол производственный СП-С-15/8-П (1500х800х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-15-8-p-1500x800x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 800.;850;800;1500;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;9 648;RUB
4053;Стол производственный СП-С-16/8-П (1600х800х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-16-8-p-1600x800x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 800.;850;800;1600;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;10 074;RUB
4054;Стол производственный СП-С-17/8-П (1700х800х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-s-17-8-p-1700x800x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный “ASSUM-Standart” со сплошной полкой из оцинкованной стали, без борта. Серия 800.;850;800;1700;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 1 мм);разборная;нет;уголок 40х40 (оцинковая сталь. 1.5 мм);ламинированная ДСП (16 мм);;;;;;;;10 862;RUB
