IE_XML_ID;IE_NAME;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_CODE;IE_DETAIL_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP59;IP_PROP77;IP_PROP319;IP_PROP71;IP_PROP72;IP_PROP73;IP_PROP320;IP_PROP81;IP_PROP322;IP_PROP83;IP_PROP323;IC_GROUP0;IC_GROUP1;IC_GROUP2;IC_GROUP3;CV_PRICE_1;CV_CURRENCY_1
2098;Альфа 64.40;https://davitamebel.ru/upload/resize_cache/product/275_206_1/e8709d39-c249-11e9-8b35-00155d00bf04__0000030187_Alfa%2064.40/photo_1__0000030187_Alfa%2064.40Stellazh.jpg?1658408701;;html;stellazh_alfa_64_40;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/e8709d39-c249-11e9-8b35-00155d00bf04__0000030187_Alfa%2064.40/photo_1__0000030187_Alfa%2064.40Stellazh.jpg?1658408701;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 64.40» является частью модульного набора мебели для офиса «Альфа». Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/e8709d39-c249-11e9-8b35-00155d00bf04__0000030187_Alfa%2064.40/photo_2__0000030187_Alfa%2064.40Stellazh.jpg?1658408698;42;0.100;760;390;2020;Альфа 64;Дуб Кронберг;1;8 лет;;Главная;Офисная мебель;Офисная мебель;;18 280;RUB
2098;Альфа 64.40;https://davitamebel.ru/upload/resize_cache/product/275_206_1/e8709d39-c249-11e9-8b35-00155d00bf04__0000030187_Alfa%2064.40/photo_1__0000030187_Alfa%2064.40Stellazh.jpg?1658408701;;html;stellazh_alfa_64_40;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/e8709d39-c249-11e9-8b35-00155d00bf04__0000030187_Alfa%2064.40/photo_1__0000030187_Alfa%2064.40Stellazh.jpg?1658408701;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 64.40» является частью модульного набора мебели для офиса «Альфа». Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/e8709d39-c249-11e9-8b35-00155d00bf04__0000030187_Alfa%2064.40/photo_3__0000030187_Alfa%2064.40Stellazh.jpg?1658408698;42;0.100;760;390;2020;Альфа 64;Дуб Кронберг;1;8 лет;;Главная;Офисная мебель;Офисная мебель;;18 280;RUB
2099;Альфа 63.40;https://davitamebel.ru/upload/resize_cache/product/275_206_1/cadc2977-ed05-11e6-bd5e-00155d02200f__0000002754_Alfa%2063.40/photo_1__0000002754_Alfa%2063.40Stellazh.jpg?1658408638;;html;stellazh_alfa_63_40;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/cadc2977-ed05-11e6-bd5e-00155d02200f__0000002754_Alfa%2063.40/photo_1__0000002754_Alfa%2063.40Stellazh.jpg?1658408638;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 63.40» является частью модульного набора мебели для офиса «Альфа». Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/cadc2977-ed05-11e6-bd5e-00155d02200f__0000002754_Alfa%2063.40/photo_2__0000002754_Alfa%2063.40Stellazh.jpg?1658408635;42;0.100;760;390;2020;Альфа 63;Дуб Кобург;1;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;18 280;RUB
2099;Альфа 63.40;https://davitamebel.ru/upload/resize_cache/product/275_206_1/cadc2977-ed05-11e6-bd5e-00155d02200f__0000002754_Alfa%2063.40/photo_1__0000002754_Alfa%2063.40Stellazh.jpg?1658408638;;html;stellazh_alfa_63_40;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/cadc2977-ed05-11e6-bd5e-00155d02200f__0000002754_Alfa%2063.40/photo_1__0000002754_Alfa%2063.40Stellazh.jpg?1658408638;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 63.40» является частью модульного набора мебели для офиса «Альфа». Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/cadc2977-ed05-11e6-bd5e-00155d02200f__0000002754_Alfa%2063.40/photo_3__0000002754_Alfa%2063.40Stellazh.jpg?1658408635;42;0.100;760;390;2020;Альфа 63;Дуб Кобург;1;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;18 280;RUB
2100;Альфа 62.40;https://davitamebel.ru/upload/resize_cache/product/275_206_1/c32b0687-cc10-11e1-91d9-001517fdaa50_00009467420_Alfa%2062.40/photo_1_00009467420_Alfa%2062.40Stellazh.jpg?1658408555;;html;stellazh_alfa_62_40;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/c32b0687-cc10-11e1-91d9-001517fdaa50_00009467420_Alfa%2062.40/photo_1_00009467420_Alfa%2062.40Stellazh.jpg?1658408555;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 62.40» является частью модульного набора мебели для офиса «Альфа». Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/c32b0687-cc10-11e1-91d9-001517fdaa50_00009467420_Alfa%2062.40/photo_2_00009467420_Alfa%2062.40Stellazh.jpg?1658408553;42;0.100;760;390;2020;Альфа 62;Орех Пегас;1;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;18 280;RUB
2100;Альфа 62.40;https://davitamebel.ru/upload/resize_cache/product/275_206_1/c32b0687-cc10-11e1-91d9-001517fdaa50_00009467420_Alfa%2062.40/photo_1_00009467420_Alfa%2062.40Stellazh.jpg?1658408555;;html;stellazh_alfa_62_40;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/c32b0687-cc10-11e1-91d9-001517fdaa50_00009467420_Alfa%2062.40/photo_1_00009467420_Alfa%2062.40Stellazh.jpg?1658408555;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 62.40» является частью модульного набора мебели для офиса «Альфа». Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/c32b0687-cc10-11e1-91d9-001517fdaa50_00009467420_Alfa%2062.40/photo_3_00009467420_Alfa%2062.40Stellazh.jpg?1658408553;42;0.100;760;390;2020;Альфа 62;Орех Пегас;1;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;18 280;RUB
2101;Альфа 61.40;https://davitamebel.ru/upload/resize_cache/product/275_206_1/73ccc3d2-a3e3-11e1-b0a2-001517fdaa50_00009464062_Alfa%2061.40/photo_1_00009464062_Alfa%2061.40Stellazh.jpg?1658408518;;html;stellazh_alfa_61_40;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/73ccc3d2-a3e3-11e1-b0a2-001517fdaa50_00009464062_Alfa%2061.40/photo_1_00009464062_Alfa%2061.40Stellazh.jpg?1658408518;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 61.40» является частью модульного набора мебели для офиса «Альфа». Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/73ccc3d2-a3e3-11e1-b0a2-001517fdaa50_00009464062_Alfa%2061.40/photo_2_00009464062_Alfa%2061.40Stellazh.jpg?1658408513;42;0.100;760;390;2020;Альфа 61;Ольха;1;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;18 280;RUB
2101;Альфа 61.40;https://davitamebel.ru/upload/resize_cache/product/275_206_1/73ccc3d2-a3e3-11e1-b0a2-001517fdaa50_00009464062_Alfa%2061.40/photo_1_00009464062_Alfa%2061.40Stellazh.jpg?1658408518;;html;stellazh_alfa_61_40;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/73ccc3d2-a3e3-11e1-b0a2-001517fdaa50_00009464062_Alfa%2061.40/photo_1_00009464062_Alfa%2061.40Stellazh.jpg?1658408518;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 61.40» является частью модульного набора мебели для офиса «Альфа». Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/73ccc3d2-a3e3-11e1-b0a2-001517fdaa50_00009464062_Alfa%2061.40/photo_3_00009464062_Alfa%2061.40Stellazh.jpg?1658408514;42;0.100;760;390;2020;Альфа 61;Ольха;1;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;18 280;RUB
2101;Альфа 61.40;https://davitamebel.ru/upload/resize_cache/product/275_206_1/73ccc3d2-a3e3-11e1-b0a2-001517fdaa50_00009464062_Alfa%2061.40/photo_1_00009464062_Alfa%2061.40Stellazh.jpg?1658408518;;html;stellazh_alfa_61_40;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/73ccc3d2-a3e3-11e1-b0a2-001517fdaa50_00009464062_Alfa%2061.40/photo_1_00009464062_Alfa%2061.40Stellazh.jpg?1658408518;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 61.40» является частью модульного набора мебели для офиса «Альфа». Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/73ccc3d2-a3e3-11e1-b0a2-001517fdaa50_00009464062_Alfa%2061.40/photo_4_00009464062_Alfa%2061.40Stellazh.jpg?1658408515;42;0.100;760;390;2020;Альфа 61;Ольха;1;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;18 280;RUB
2101;Альфа 61.40;https://davitamebel.ru/upload/resize_cache/product/275_206_1/73ccc3d2-a3e3-11e1-b0a2-001517fdaa50_00009464062_Alfa%2061.40/photo_1_00009464062_Alfa%2061.40Stellazh.jpg?1658408518;;html;stellazh_alfa_61_40;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/73ccc3d2-a3e3-11e1-b0a2-001517fdaa50_00009464062_Alfa%2061.40/photo_1_00009464062_Alfa%2061.40Stellazh.jpg?1658408518;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 61.40» является частью модульного набора мебели для офиса «Альфа». Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/73ccc3d2-a3e3-11e1-b0a2-001517fdaa50_00009464062_Alfa%2061.40/photo_5_00009464062_Alfa%2061.40Stellazh.jpg?1658408515;42;0.100;760;390;2020;Альфа 61;Ольха;1;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;18 280;RUB
2101;Альфа 61.40;https://davitamebel.ru/upload/resize_cache/product/275_206_1/73ccc3d2-a3e3-11e1-b0a2-001517fdaa50_00009464062_Alfa%2061.40/photo_1_00009464062_Alfa%2061.40Stellazh.jpg?1658408518;;html;stellazh_alfa_61_40;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/73ccc3d2-a3e3-11e1-b0a2-001517fdaa50_00009464062_Alfa%2061.40/photo_1_00009464062_Alfa%2061.40Stellazh.jpg?1658408518;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 61.40» является частью модульного набора мебели для офиса «Альфа». Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/73ccc3d2-a3e3-11e1-b0a2-001517fdaa50_00009464062_Alfa%2061.40/photo_6_00009464062_Alfa%2061.40Stellazh.jpg?1658408516;42;0.100;760;390;2020;Альфа 61;Ольха;1;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;18 280;RUB
2102;Рубин 40.31;https://davitamebel.ru/upload/resize_cache/product/275_206_1/f9b27fab-b83a-11e9-8b33-00155d00bf04__0000029593_Rubin%2040.31/photo_1__0000029593_Rubin%2040.31Stellazh.jpg?1658235976;;html;stellazh_rubin_40_31;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/f9b27fab-b83a-11e9-8b33-00155d00bf04__0000029593_Rubin%2040.31/photo_1__0000029593_Rubin%2040.31Stellazh.jpg?1658235976;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Шкаф «Рубин 40.31» является частью модульного набора мебели для офиса «Рубин».Модуль разделён полками на пять секций. Ножки регулируются по высоте, что позволяет при установке компенсировать возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/f9b27fab-b83a-11e9-8b33-00155d00bf04__0000029593_Rubin%2040.31/photo_2__0000029593_Rubin%2040.31Stellazh.jpg?1658235973;36;0.080;700;380;1860;Рубин 40;Сосна Астрид;1;8 лет;;Главная;Домашние кабинеты;Шкафы для кабинета;;15 810;RUB
2102;Рубин 40.31;https://davitamebel.ru/upload/resize_cache/product/275_206_1/f9b27fab-b83a-11e9-8b33-00155d00bf04__0000029593_Rubin%2040.31/photo_1__0000029593_Rubin%2040.31Stellazh.jpg?1658235976;;html;stellazh_rubin_40_31;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/f9b27fab-b83a-11e9-8b33-00155d00bf04__0000029593_Rubin%2040.31/photo_1__0000029593_Rubin%2040.31Stellazh.jpg?1658235976;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Шкаф «Рубин 40.31» является частью модульного набора мебели для офиса «Рубин».Модуль разделён полками на пять секций. Ножки регулируются по высоте, что позволяет при установке компенсировать возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/f9b27fab-b83a-11e9-8b33-00155d00bf04__0000029593_Rubin%2040.31/photo_3__0000029593_Rubin%2040.31Stellazh.jpg?1658235974;36;0.080;700;380;1860;Рубин 40;Сосна Астрид;1;8 лет;;Главная;Домашние кабинеты;Шкафы для кабинета;;15 810;RUB
2103;Рубин 41.31;https://davitamebel.ru/upload/resize_cache/product/275_206_1/c32b06b7-cc10-11e1-91d9-001517fdaa50_00009467444_Rubin%2041.31/photo_1_00009467444_Rubin%2041.31Stellazh.jpg?1658235793;;html;stellazh_rubin_41_31;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/c32b06b7-cc10-11e1-91d9-001517fdaa50_00009467444_Rubin%2041.31/photo_1_00009467444_Rubin%2041.31Stellazh.jpg?1658235793;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Шкаф «Рубин 41.31» является частью модульного набора мебели для офиса «Рубин».Модуль разделён полками на пять секций.Ножки регулируются по высоте, что позволяет при установке компенсировать возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/c32b06b7-cc10-11e1-91d9-001517fdaa50_00009467444_Rubin%2041.31/photo_2_00009467444_Rubin%2041.31Stellazh.jpg?1658235790;36;0.080;700;380;1860;Рубин 41;Итальянский Орех;1;8 лет;;Главная;Офисная мебель;Офисная мебель;;15 810;RUB
2103;Рубин 41.31;https://davitamebel.ru/upload/resize_cache/product/275_206_1/c32b06b7-cc10-11e1-91d9-001517fdaa50_00009467444_Rubin%2041.31/photo_1_00009467444_Rubin%2041.31Stellazh.jpg?1658235793;;html;stellazh_rubin_41_31;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/c32b06b7-cc10-11e1-91d9-001517fdaa50_00009467444_Rubin%2041.31/photo_1_00009467444_Rubin%2041.31Stellazh.jpg?1658235793;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Шкаф «Рубин 41.31» является частью модульного набора мебели для офиса «Рубин».Модуль разделён полками на пять секций.Ножки регулируются по высоте, что позволяет при установке компенсировать возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/c32b06b7-cc10-11e1-91d9-001517fdaa50_00009467444_Rubin%2041.31/photo_3_00009467444_Rubin%2041.31Stellazh.jpg?1658235790;36;0.080;700;380;1860;Рубин 41;Итальянский Орех;1;8 лет;;Главная;Офисная мебель;Офисная мебель;;15 810;RUB
2103;Рубин 41.31;https://davitamebel.ru/upload/resize_cache/product/275_206_1/c32b06b7-cc10-11e1-91d9-001517fdaa50_00009467444_Rubin%2041.31/photo_1_00009467444_Rubin%2041.31Stellazh.jpg?1658235793;;html;stellazh_rubin_41_31;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/c32b06b7-cc10-11e1-91d9-001517fdaa50_00009467444_Rubin%2041.31/photo_1_00009467444_Rubin%2041.31Stellazh.jpg?1658235793;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Шкаф «Рубин 41.31» является частью модульного набора мебели для офиса «Рубин».Модуль разделён полками на пять секций.Ножки регулируются по высоте, что позволяет при установке компенсировать возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/c32b06b7-cc10-11e1-91d9-001517fdaa50_00009467444_Rubin%2041.31/photo_4_00009467444_Rubin%2041.31Stellazh.jpg?1658235791;36;0.080;700;380;1860;Рубин 41;Итальянский Орех;1;8 лет;;Главная;Офисная мебель;Офисная мебель;;15 810;RUB
2104;Рубин 42.31;https://davitamebel.ru/upload/resize_cache/product/275_206_1/e84f3aad-cc12-11e1-91d9-001517fdaa50_00009467476_Rubin%2042.31/photo_1_00009467476_Rubin%2042.31Stellazh.jpg?1658235864;;html;stellazh_rubin_42_31;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/e84f3aad-cc12-11e1-91d9-001517fdaa50_00009467476_Rubin%2042.31/photo_1_00009467476_Rubin%2042.31Stellazh.jpg?1658235864;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Шкаф «Рубин 42.31» является частью модульного набора мебели для офиса «Рубин».Модуль разделён полками на пять секций. Ножки регулируются по высоте, что позволяет при установке компенсировать возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/e84f3aad-cc12-11e1-91d9-001517fdaa50_00009467476_Rubin%2042.31/photo_2_00009467476_Rubin%2042.31Stellazh.jpg?1658235861;36;0.080;700;380;1860;Рубин 42;Миланский Орех;1;8 лет;;Главная;Офисная мебель;Офисные шкафы;Стеллажи для офиса;15 810;RUB
2104;Рубин 42.31;https://davitamebel.ru/upload/resize_cache/product/275_206_1/e84f3aad-cc12-11e1-91d9-001517fdaa50_00009467476_Rubin%2042.31/photo_1_00009467476_Rubin%2042.31Stellazh.jpg?1658235864;;html;stellazh_rubin_42_31;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/e84f3aad-cc12-11e1-91d9-001517fdaa50_00009467476_Rubin%2042.31/photo_1_00009467476_Rubin%2042.31Stellazh.jpg?1658235864;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Шкаф «Рубин 42.31» является частью модульного набора мебели для офиса «Рубин».Модуль разделён полками на пять секций. Ножки регулируются по высоте, что позволяет при установке компенсировать возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/e84f3aad-cc12-11e1-91d9-001517fdaa50_00009467476_Rubin%2042.31/photo_3_00009467476_Rubin%2042.31Stellazh.jpg?1658235862;36;0.080;700;380;1860;Рубин 42;Миланский Орех;1;8 лет;;Главная;Офисная мебель;Офисные шкафы;Стеллажи для офиса;15 810;RUB
2105;Альфа 64 532;https://davitamebel.ru/upload/resize_cache/product/275_206_1/771541f8-5c87-11eb-81b1-00155d001f02_IM-00001062_Alfa%2064%20532/photo_1_IM-00001062_Alfa%2064%20532Stellazh%20zakrytyy.jpg?1649682478;;html;stellazh_zakrytyy_alfa_64_14;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/771541f8-5c87-11eb-81b1-00155d001f02_IM-00001062_Alfa%2064%20532/photo_1_IM-00001062_Alfa%2064%20532Stellazh%20zakrytyy.jpg?1649682478;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 64 532» является частью модульного набора мебели «Альфа». Модуль разделен полками на пять секций.Стеллаж укомплектован дверцами. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/771541f8-5c87-11eb-81b1-00155d001f02_IM-00001062_Alfa%2064%20532/photo_2_IM-00001062_Alfa%2064%20532Stellazh%20zakrytyy.jpg?1649682476;50;0.120;760;390;2020;Альфа 64;Дуб Кронберг;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;23 640;RUB
2105;Альфа 64 532;https://davitamebel.ru/upload/resize_cache/product/275_206_1/771541f8-5c87-11eb-81b1-00155d001f02_IM-00001062_Alfa%2064%20532/photo_1_IM-00001062_Alfa%2064%20532Stellazh%20zakrytyy.jpg?1649682478;;html;stellazh_zakrytyy_alfa_64_14;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/771541f8-5c87-11eb-81b1-00155d001f02_IM-00001062_Alfa%2064%20532/photo_1_IM-00001062_Alfa%2064%20532Stellazh%20zakrytyy.jpg?1649682478;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 64 532» является частью модульного набора мебели «Альфа». Модуль разделен полками на пять секций.Стеллаж укомплектован дверцами. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/771541f8-5c87-11eb-81b1-00155d001f02_IM-00001062_Alfa%2064%20532/photo_3_IM-00001062_Alfa%2064%20532Stellazh%20zakrytyy.jpg?1649682475;50;0.120;760;390;2020;Альфа 64;Дуб Кронберг;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;23 640;RUB
2105;Альфа 64 532;https://davitamebel.ru/upload/resize_cache/product/275_206_1/771541f8-5c87-11eb-81b1-00155d001f02_IM-00001062_Alfa%2064%20532/photo_1_IM-00001062_Alfa%2064%20532Stellazh%20zakrytyy.jpg?1649682478;;html;stellazh_zakrytyy_alfa_64_14;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/771541f8-5c87-11eb-81b1-00155d001f02_IM-00001062_Alfa%2064%20532/photo_1_IM-00001062_Alfa%2064%20532Stellazh%20zakrytyy.jpg?1649682478;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 64 532» является частью модульного набора мебели «Альфа». Модуль разделен полками на пять секций.Стеллаж укомплектован дверцами. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/771541f8-5c87-11eb-81b1-00155d001f02_IM-00001062_Alfa%2064%20532/photo_4_IM-00001062_Alfa%2064%20532Stellazh%20zakrytyy.jpg?1649682476;50;0.120;760;390;2020;Альфа 64;Дуб Кронберг;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;23 640;RUB
2105;Альфа 64 532;https://davitamebel.ru/upload/resize_cache/product/275_206_1/771541f8-5c87-11eb-81b1-00155d001f02_IM-00001062_Alfa%2064%20532/photo_1_IM-00001062_Alfa%2064%20532Stellazh%20zakrytyy.jpg?1649682478;;html;stellazh_zakrytyy_alfa_64_14;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/771541f8-5c87-11eb-81b1-00155d001f02_IM-00001062_Alfa%2064%20532/photo_1_IM-00001062_Alfa%2064%20532Stellazh%20zakrytyy.jpg?1649682478;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 64 532» является частью модульного набора мебели «Альфа». Модуль разделен полками на пять секций.Стеллаж укомплектован дверцами. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/771541f8-5c87-11eb-81b1-00155d001f02_IM-00001062_Alfa%2064%20532/photo_5_IM-00001062_Alfa%2064%20532Stellazh%20zakrytyy.jpg?1653656669;50;0.120;760;390;2020;Альфа 64;Дуб Кронберг;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;23 640;RUB
2106;Альфа 63 532;https://davitamebel.ru/upload/resize_cache/product/275_206_1/55af71f9-3ac9-11eb-932e-00155d000b01_IM-00001006_Alfa%2063%20532/photo_1_IM-00001006_Alfa%2063%20532Stellazh%20zakrytyy.jpg?1649682281;;html;stellazh_zakrytyy_alfa_63_14;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/55af71f9-3ac9-11eb-932e-00155d000b01_IM-00001006_Alfa%2063%20532/photo_1_IM-00001006_Alfa%2063%20532Stellazh%20zakrytyy.jpg?1649682281;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 63 532» является частью модульного набора мебели «Альфа». Модуль разделен полками на пять секций. Стеллаж укомплектован дверцами. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/55af71f9-3ac9-11eb-932e-00155d000b01_IM-00001006_Alfa%2063%20532/photo_2_IM-00001006_Alfa%2063%20532Stellazh%20zakrytyy.jpg?1649682280;50;0.120;760;390;2020;Альфа 63;Дуб Кобург;;8 лет;;Главная;Детская мебель;Детские шкафы;Книжные шкафы;23 640;RUB
2106;Альфа 63 532;https://davitamebel.ru/upload/resize_cache/product/275_206_1/55af71f9-3ac9-11eb-932e-00155d000b01_IM-00001006_Alfa%2063%20532/photo_1_IM-00001006_Alfa%2063%20532Stellazh%20zakrytyy.jpg?1649682281;;html;stellazh_zakrytyy_alfa_63_14;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/55af71f9-3ac9-11eb-932e-00155d000b01_IM-00001006_Alfa%2063%20532/photo_1_IM-00001006_Alfa%2063%20532Stellazh%20zakrytyy.jpg?1649682281;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 63 532» является частью модульного набора мебели «Альфа». Модуль разделен полками на пять секций. Стеллаж укомплектован дверцами. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/55af71f9-3ac9-11eb-932e-00155d000b01_IM-00001006_Alfa%2063%20532/photo_3_IM-00001006_Alfa%2063%20532Stellazh%20zakrytyy.jpg?1649682279;50;0.120;760;390;2020;Альфа 63;Дуб Кобург;;8 лет;;Главная;Детская мебель;Детские шкафы;Книжные шкафы;23 640;RUB
