IE_XML_ID;IE_NAME;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_CODE;IE_DETAIL_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP59;IP_PROP77;IP_PROP319;IP_PROP71;IP_PROP72;IP_PROP73;IP_PROP320;IP_PROP81;IP_PROP83;IP_PROP321;IC_GROUP0;IC_GROUP1;IC_GROUP2;IC_GROUP3;CV_PRICE_1;CV_CURRENCY_1
1966;Альфа 64 590;https://davitamebel.ru/upload/resize_cache/product/275_206_1/8a5e8b5c-d26c-11ec-83b1-00155db6cc01_IM-00001604_Alfa%2064%20590/photo_1_IM-00001604_Alfa%2064%20590Kabinet.jpg?1652847122;;html;kabinet_alfa_64_590;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/8a5e8b5c-d26c-11ec-83b1-00155db6cc01_IM-00001604_Alfa%2064%20590/photo_1_IM-00001604_Alfa%2064%20590Kabinet.jpg?1652847122;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Кабинет «Альфа 64 590» позволит организовать комфортное рабочее место и продуманную систему хранения в домашнем кабинете, а также максимально эффективно использовать пространство комнаты.Набор мебели для офиса состоит из рабочего стола с ящиками, навесной полки и стеллажа для документов.«Альфа 64 590» является частью модульной коллекции «Альфа 64», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/8a5e8b5c-d26c-11ec-83b1-00155db6cc01_IM-00001604_Alfa%2064%20590/photo_3_IM-00001604_Alfa%2064%20590Kabinet.jpg?1652847120;101;0.231;;;;Альфа 64;Дуб Кронберг;8 лет;;Главная;Домашние кабинеты;Столы для кабинета;;47 140;RUB
1966;Альфа 64 590;https://davitamebel.ru/upload/resize_cache/product/275_206_1/8a5e8b5c-d26c-11ec-83b1-00155db6cc01_IM-00001604_Alfa%2064%20590/photo_1_IM-00001604_Alfa%2064%20590Kabinet.jpg?1652847122;;html;kabinet_alfa_64_590;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/8a5e8b5c-d26c-11ec-83b1-00155db6cc01_IM-00001604_Alfa%2064%20590/photo_1_IM-00001604_Alfa%2064%20590Kabinet.jpg?1652847122;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Кабинет «Альфа 64 590» позволит организовать комфортное рабочее место и продуманную систему хранения в домашнем кабинете, а также максимально эффективно использовать пространство комнаты.Набор мебели для офиса состоит из рабочего стола с ящиками, навесной полки и стеллажа для документов.«Альфа 64 590» является частью модульной коллекции «Альфа 64», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/8a5e8b5c-d26c-11ec-83b1-00155db6cc01_IM-00001604_Alfa%2064%20590/photo_4_IM-00001604_Alfa%2064%20590Kabinet.jpg?1652847121;101;0.231;;;;Альфа 64;Дуб Кронберг;8 лет;;Главная;Домашние кабинеты;Столы для кабинета;;47 140;RUB
1966;Альфа 64 590;https://davitamebel.ru/upload/resize_cache/product/275_206_1/8a5e8b5c-d26c-11ec-83b1-00155db6cc01_IM-00001604_Alfa%2064%20590/photo_1_IM-00001604_Alfa%2064%20590Kabinet.jpg?1652847122;;html;kabinet_alfa_64_590;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/8a5e8b5c-d26c-11ec-83b1-00155db6cc01_IM-00001604_Alfa%2064%20590/photo_1_IM-00001604_Alfa%2064%20590Kabinet.jpg?1652847122;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Кабинет «Альфа 64 590» позволит организовать комфортное рабочее место и продуманную систему хранения в домашнем кабинете, а также максимально эффективно использовать пространство комнаты.Набор мебели для офиса состоит из рабочего стола с ящиками, навесной полки и стеллажа для документов.«Альфа 64 590» является частью модульной коллекции «Альфа 64», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/8a5e8b5c-d26c-11ec-83b1-00155db6cc01_IM-00001604_Alfa%2064%20590/photo_5_IM-00001604_Alfa%2064%20590Kabinet.jpg?1653656836;101;0.231;;;;Альфа 64;Дуб Кронберг;8 лет;;Главная;Домашние кабинеты;Столы для кабинета;;47 140;RUB
1967;Альфа 63 590;https://davitamebel.ru/upload/resize_cache/product/275_206_1/12a5d608-d26c-11ec-83b1-00155db6cc01_IM-00001602_Alfa%2063%20590/photo_1_IM-00001602_Alfa%2063%20590Kabinet.jpg?1652847115;;html;kabinet_alfa_63_590;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/12a5d608-d26c-11ec-83b1-00155db6cc01_IM-00001602_Alfa%2063%20590/photo_1_IM-00001602_Alfa%2063%20590Kabinet.jpg?1652847115;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Кабинет «Альфа 63 590» позволит организовать комфортное рабочее место и продуманную систему хранения в домашнем кабинете, а также максимально эффективно использовать пространство комнаты.Набор мебели для офиса состоит из рабочего стола с ящиками, навесной полки и стеллажа для документов.«Альфа 63 590» является частью модульной коллекции «Альфа 63», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/12a5d608-d26c-11ec-83b1-00155db6cc01_IM-00001602_Alfa%2063%20590/photo_2_IM-00001602_Alfa%2063%20590Kabinet.jpg?1652847113;101;0.231;;;;Альфа 63;Дуб Кобург;8 лет;;Главная;Домашние кабинеты;Наборы для дома;;47 140;RUB
1967;Альфа 63 590;https://davitamebel.ru/upload/resize_cache/product/275_206_1/12a5d608-d26c-11ec-83b1-00155db6cc01_IM-00001602_Alfa%2063%20590/photo_1_IM-00001602_Alfa%2063%20590Kabinet.jpg?1652847115;;html;kabinet_alfa_63_590;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/12a5d608-d26c-11ec-83b1-00155db6cc01_IM-00001602_Alfa%2063%20590/photo_1_IM-00001602_Alfa%2063%20590Kabinet.jpg?1652847115;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Кабинет «Альфа 63 590» позволит организовать комфортное рабочее место и продуманную систему хранения в домашнем кабинете, а также максимально эффективно использовать пространство комнаты.Набор мебели для офиса состоит из рабочего стола с ящиками, навесной полки и стеллажа для документов.«Альфа 63 590» является частью модульной коллекции «Альфа 63», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/12a5d608-d26c-11ec-83b1-00155db6cc01_IM-00001602_Alfa%2063%20590/photo_3_IM-00001602_Alfa%2063%20590Kabinet.jpg?1652847113;101;0.231;;;;Альфа 63;Дуб Кобург;8 лет;;Главная;Домашние кабинеты;Наборы для дома;;47 140;RUB
1967;Альфа 63 590;https://davitamebel.ru/upload/resize_cache/product/275_206_1/12a5d608-d26c-11ec-83b1-00155db6cc01_IM-00001602_Alfa%2063%20590/photo_1_IM-00001602_Alfa%2063%20590Kabinet.jpg?1652847115;;html;kabinet_alfa_63_590;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/12a5d608-d26c-11ec-83b1-00155db6cc01_IM-00001602_Alfa%2063%20590/photo_1_IM-00001602_Alfa%2063%20590Kabinet.jpg?1652847115;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Кабинет «Альфа 63 590» позволит организовать комфортное рабочее место и продуманную систему хранения в домашнем кабинете, а также максимально эффективно использовать пространство комнаты.Набор мебели для офиса состоит из рабочего стола с ящиками, навесной полки и стеллажа для документов.«Альфа 63 590» является частью модульной коллекции «Альфа 63», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/12a5d608-d26c-11ec-83b1-00155db6cc01_IM-00001602_Alfa%2063%20590/photo_4_IM-00001602_Alfa%2063%20590Kabinet.jpg?1652847114;101;0.231;;;;Альфа 63;Дуб Кобург;8 лет;;Главная;Домашние кабинеты;Наборы для дома;;47 140;RUB
1967;Альфа 63 590;https://davitamebel.ru/upload/resize_cache/product/275_206_1/12a5d608-d26c-11ec-83b1-00155db6cc01_IM-00001602_Alfa%2063%20590/photo_1_IM-00001602_Alfa%2063%20590Kabinet.jpg?1652847115;;html;kabinet_alfa_63_590;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/12a5d608-d26c-11ec-83b1-00155db6cc01_IM-00001602_Alfa%2063%20590/photo_1_IM-00001602_Alfa%2063%20590Kabinet.jpg?1652847115;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Кабинет «Альфа 63 590» позволит организовать комфортное рабочее место и продуманную систему хранения в домашнем кабинете, а также максимально эффективно использовать пространство комнаты.Набор мебели для офиса состоит из рабочего стола с ящиками, навесной полки и стеллажа для документов.«Альфа 63 590» является частью модульной коллекции «Альфа 63», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/12a5d608-d26c-11ec-83b1-00155db6cc01_IM-00001602_Alfa%2063%20590/photo_5_IM-00001602_Alfa%2063%20590Kabinet.jpg?1653656835;101;0.231;;;;Альфа 63;Дуб Кобург;8 лет;;Главная;Домашние кабинеты;Наборы для дома;;47 140;RUB
1968;Рубин 40 594;https://davitamebel.ru/upload/resize_cache/product/275_206_1/1f02264c-d26d-11ec-83b1-00155db6cc01_IM-00001606_Rubin%2040%20594/photo_1_IM-00001606_Rubin%2040%20594Kabinet.jpg?1652847129;;html;kabinet_rubin_40_594;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/1f02264c-d26d-11ec-83b1-00155db6cc01_IM-00001606_Rubin%2040%20594/photo_1_IM-00001606_Rubin%2040%20594Kabinet.jpg?1652847129;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор мебели «Рубин 40 594» позволит организовать комфортное рабочее место и продуманную систему хранения в домашнем кабинете, максимально эффективно используя пространство комнаты.«Рубин 40 594» является частью модульной коллекции «Рубин 40», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/1f02264c-d26d-11ec-83b1-00155db6cc01_IM-00001606_Rubin%2040%20594/photo_2_IM-00001606_Rubin%2040%20594Kabinet.jpg?1652847126;89;0.199;;;;Рубин 40;Сосна Астрид;8 лет;;Главная;Домашние кабинеты;Столы для кабинета;;44 030;RUB
1968;Рубин 40 594;https://davitamebel.ru/upload/resize_cache/product/275_206_1/1f02264c-d26d-11ec-83b1-00155db6cc01_IM-00001606_Rubin%2040%20594/photo_1_IM-00001606_Rubin%2040%20594Kabinet.jpg?1652847129;;html;kabinet_rubin_40_594;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/1f02264c-d26d-11ec-83b1-00155db6cc01_IM-00001606_Rubin%2040%20594/photo_1_IM-00001606_Rubin%2040%20594Kabinet.jpg?1652847129;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор мебели «Рубин 40 594» позволит организовать комфортное рабочее место и продуманную систему хранения в домашнем кабинете, максимально эффективно используя пространство комнаты.«Рубин 40 594» является частью модульной коллекции «Рубин 40», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/1f02264c-d26d-11ec-83b1-00155db6cc01_IM-00001606_Rubin%2040%20594/photo_3_IM-00001606_Rubin%2040%20594Kabinet.jpg?1652847127;89;0.199;;;;Рубин 40;Сосна Астрид;8 лет;;Главная;Домашние кабинеты;Столы для кабинета;;44 030;RUB
1968;Рубин 40 594;https://davitamebel.ru/upload/resize_cache/product/275_206_1/1f02264c-d26d-11ec-83b1-00155db6cc01_IM-00001606_Rubin%2040%20594/photo_1_IM-00001606_Rubin%2040%20594Kabinet.jpg?1652847129;;html;kabinet_rubin_40_594;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/1f02264c-d26d-11ec-83b1-00155db6cc01_IM-00001606_Rubin%2040%20594/photo_1_IM-00001606_Rubin%2040%20594Kabinet.jpg?1652847129;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор мебели «Рубин 40 594» позволит организовать комфортное рабочее место и продуманную систему хранения в домашнем кабинете, максимально эффективно используя пространство комнаты.«Рубин 40 594» является частью модульной коллекции «Рубин 40», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/1f02264c-d26d-11ec-83b1-00155db6cc01_IM-00001606_Rubin%2040%20594/photo_4_IM-00001606_Rubin%2040%20594Kabinet.jpg?1652847127;89;0.199;;;;Рубин 40;Сосна Астрид;8 лет;;Главная;Домашние кабинеты;Столы для кабинета;;44 030;RUB
1968;Рубин 40 594;https://davitamebel.ru/upload/resize_cache/product/275_206_1/1f02264c-d26d-11ec-83b1-00155db6cc01_IM-00001606_Rubin%2040%20594/photo_1_IM-00001606_Rubin%2040%20594Kabinet.jpg?1652847129;;html;kabinet_rubin_40_594;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/1f02264c-d26d-11ec-83b1-00155db6cc01_IM-00001606_Rubin%2040%20594/photo_1_IM-00001606_Rubin%2040%20594Kabinet.jpg?1652847129;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор мебели «Рубин 40 594» позволит организовать комфортное рабочее место и продуманную систему хранения в домашнем кабинете, максимально эффективно используя пространство комнаты.«Рубин 40 594» является частью модульной коллекции «Рубин 40», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/1f02264c-d26d-11ec-83b1-00155db6cc01_IM-00001606_Rubin%2040%20594/photo_5_IM-00001606_Rubin%2040%20594Kabinet.jpg?1652847128;89;0.199;;;;Рубин 40;Сосна Астрид;8 лет;;Главная;Домашние кабинеты;Столы для кабинета;;44 030;RUB
1968;Рубин 40 594;https://davitamebel.ru/upload/resize_cache/product/275_206_1/1f02264c-d26d-11ec-83b1-00155db6cc01_IM-00001606_Rubin%2040%20594/photo_1_IM-00001606_Rubin%2040%20594Kabinet.jpg?1652847129;;html;kabinet_rubin_40_594;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/1f02264c-d26d-11ec-83b1-00155db6cc01_IM-00001606_Rubin%2040%20594/photo_1_IM-00001606_Rubin%2040%20594Kabinet.jpg?1652847129;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор мебели «Рубин 40 594» позволит организовать комфортное рабочее место и продуманную систему хранения в домашнем кабинете, максимально эффективно используя пространство комнаты.«Рубин 40 594» является частью модульной коллекции «Рубин 40», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/1f02264c-d26d-11ec-83b1-00155db6cc01_IM-00001606_Rubin%2040%20594/photo_6_IM-00001606_Rubin%2040%20594Kabinet.jpg?1653656837;89;0.199;;;;Рубин 40;Сосна Астрид;8 лет;;Главная;Домашние кабинеты;Столы для кабинета;;44 030;RUB
1969;Альфа 64 589;https://davitamebel.ru/upload/resize_cache/product/275_206_1/5ff4f658-d26c-11ec-83b1-00155db6cc01_IM-00001603_Alfa%2064%20589/photo_1_IM-00001603_Alfa%2064%20589Kabinet.jpg?1652847118;;html;kabinet_alfa_64_589;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/5ff4f658-d26c-11ec-83b1-00155db6cc01_IM-00001603_Alfa%2064%20589/photo_1_IM-00001603_Alfa%2064%20589Kabinet.jpg?1652847118;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Кабинет «Альфа 64 589» позволит организовать комфортное рабочее место и продуманную систему хранения в домашнем кабинете, а также максимально эффективно использовать пространство комнаты.Набор мебели для офиса состоит из рабочего стола с ящиками, надстройки для стола и стеллажа для документов.«Альфа 64 589» является частью модульной коллекции «Альфа 64», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/5ff4f658-d26c-11ec-83b1-00155db6cc01_IM-00001603_Alfa%2064%20589/photo_2_IM-00001603_Alfa%2064%20589Kabinet.jpg?1652847116;108;0.247;;;;Альфа 64;Дуб Кронберг;8 лет;;Главная;Домашние кабинеты;Столы для кабинета;;50 100;RUB
1969;Альфа 64 589;https://davitamebel.ru/upload/resize_cache/product/275_206_1/5ff4f658-d26c-11ec-83b1-00155db6cc01_IM-00001603_Alfa%2064%20589/photo_1_IM-00001603_Alfa%2064%20589Kabinet.jpg?1652847118;;html;kabinet_alfa_64_589;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/5ff4f658-d26c-11ec-83b1-00155db6cc01_IM-00001603_Alfa%2064%20589/photo_1_IM-00001603_Alfa%2064%20589Kabinet.jpg?1652847118;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Кабинет «Альфа 64 589» позволит организовать комфортное рабочее место и продуманную систему хранения в домашнем кабинете, а также максимально эффективно использовать пространство комнаты.Набор мебели для офиса состоит из рабочего стола с ящиками, надстройки для стола и стеллажа для документов.«Альфа 64 589» является частью модульной коллекции «Альфа 64», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/5ff4f658-d26c-11ec-83b1-00155db6cc01_IM-00001603_Alfa%2064%20589/photo_3_IM-00001603_Alfa%2064%20589Kabinet.jpg?1652847117;108;0.247;;;;Альфа 64;Дуб Кронберг;8 лет;;Главная;Домашние кабинеты;Столы для кабинета;;50 100;RUB
1969;Альфа 64 589;https://davitamebel.ru/upload/resize_cache/product/275_206_1/5ff4f658-d26c-11ec-83b1-00155db6cc01_IM-00001603_Alfa%2064%20589/photo_1_IM-00001603_Alfa%2064%20589Kabinet.jpg?1652847118;;html;kabinet_alfa_64_589;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/5ff4f658-d26c-11ec-83b1-00155db6cc01_IM-00001603_Alfa%2064%20589/photo_1_IM-00001603_Alfa%2064%20589Kabinet.jpg?1652847118;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Кабинет «Альфа 64 589» позволит организовать комфортное рабочее место и продуманную систему хранения в домашнем кабинете, а также максимально эффективно использовать пространство комнаты.Набор мебели для офиса состоит из рабочего стола с ящиками, надстройки для стола и стеллажа для документов.«Альфа 64 589» является частью модульной коллекции «Альфа 64», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/5ff4f658-d26c-11ec-83b1-00155db6cc01_IM-00001603_Alfa%2064%20589/photo_4_IM-00001603_Alfa%2064%20589Kabinet.jpg?1653656836;108;0.247;;;;Альфа 64;Дуб Кронберг;8 лет;;Главная;Домашние кабинеты;Столы для кабинета;;50 100;RUB
1970;Альфа 63 589;https://davitamebel.ru/upload/resize_cache/product/275_206_1/d195ea01-d26b-11ec-83b1-00155db6cc01_IM-00001601_Alfa%2063%20589/photo_1_IM-00001601_Alfa%2063%20589Kabinet.jpg?1652847112;;html;kabinet_alfa_63_589;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/d195ea01-d26b-11ec-83b1-00155db6cc01_IM-00001601_Alfa%2063%20589/photo_1_IM-00001601_Alfa%2063%20589Kabinet.jpg?1652847112;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Кабинет «Альфа 63 589» позволит организовать комфортное рабочее место и продуманную систему хранения в домашнем кабинете, а также максимально эффективно использовать пространство комнаты.Набор мебели для офиса состоит из рабочего стола с ящиками, надстройки для стола и стеллажа для документов.«Альфа 63 589» является частью модульной коллекции «Альфа 63», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/d195ea01-d26b-11ec-83b1-00155db6cc01_IM-00001601_Alfa%2063%20589/photo_2_IM-00001601_Alfa%2063%20589Kabinet.jpg?1652847110;108;0.247;;;;Альфа 63;Дуб Кобург;8 лет;;Главная;Домашние кабинеты;Столы для кабинета;;50 100;RUB
1970;Альфа 63 589;https://davitamebel.ru/upload/resize_cache/product/275_206_1/d195ea01-d26b-11ec-83b1-00155db6cc01_IM-00001601_Alfa%2063%20589/photo_1_IM-00001601_Alfa%2063%20589Kabinet.jpg?1652847112;;html;kabinet_alfa_63_589;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/d195ea01-d26b-11ec-83b1-00155db6cc01_IM-00001601_Alfa%2063%20589/photo_1_IM-00001601_Alfa%2063%20589Kabinet.jpg?1652847112;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Кабинет «Альфа 63 589» позволит организовать комфортное рабочее место и продуманную систему хранения в домашнем кабинете, а также максимально эффективно использовать пространство комнаты.Набор мебели для офиса состоит из рабочего стола с ящиками, надстройки для стола и стеллажа для документов.«Альфа 63 589» является частью модульной коллекции «Альфа 63», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/d195ea01-d26b-11ec-83b1-00155db6cc01_IM-00001601_Alfa%2063%20589/photo_3_IM-00001601_Alfa%2063%20589Kabinet.jpg?1652847110;108;0.247;;;;Альфа 63;Дуб Кобург;8 лет;;Главная;Домашние кабинеты;Столы для кабинета;;50 100;RUB
1970;Альфа 63 589;https://davitamebel.ru/upload/resize_cache/product/275_206_1/d195ea01-d26b-11ec-83b1-00155db6cc01_IM-00001601_Alfa%2063%20589/photo_1_IM-00001601_Alfa%2063%20589Kabinet.jpg?1652847112;;html;kabinet_alfa_63_589;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/d195ea01-d26b-11ec-83b1-00155db6cc01_IM-00001601_Alfa%2063%20589/photo_1_IM-00001601_Alfa%2063%20589Kabinet.jpg?1652847112;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Кабинет «Альфа 63 589» позволит организовать комфортное рабочее место и продуманную систему хранения в домашнем кабинете, а также максимально эффективно использовать пространство комнаты.Набор мебели для офиса состоит из рабочего стола с ящиками, надстройки для стола и стеллажа для документов.«Альфа 63 589» является частью модульной коллекции «Альфа 63», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/d195ea01-d26b-11ec-83b1-00155db6cc01_IM-00001601_Alfa%2063%20589/photo_4_IM-00001601_Alfa%2063%20589Kabinet.jpg?1653656835;108;0.247;;;;Альфа 63;Дуб Кобург;8 лет;;Главная;Домашние кабинеты;Столы для кабинета;;50 100;RUB
1971;Рубин 40 593;https://davitamebel.ru/upload/resize_cache/product/275_206_1/f97ea633-d26c-11ec-83b1-00155db6cc01_IM-00001605_Rubin%2040%20593/photo_1_IM-00001605_Rubin%2040%20593Kabinet.jpg?1652847125;;html;kabinet_rubin_40_593;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/f97ea633-d26c-11ec-83b1-00155db6cc01_IM-00001605_Rubin%2040%20593/photo_1_IM-00001605_Rubin%2040%20593Kabinet.jpg?1652847125;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор мебели «Рубин 40 593» позволит организовать комфортное рабочее место и продуманную систему хранения в домашнем кабинете, максимально эффективно используя пространство комнаты.«Рубин 40 593» является частью модульной коллекции «Рубин 40», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload//product/f97ea633-d26c-11ec-83b1-00155db6cc01_IM-00001605_Rubin%2040%20593/xphoto_2_IM-00001605_Rubin,P2040,P20593Kabinet.jpg,q1652847123.pagespeed.ic.zVZvRIK4bJ.jpg;96;0.215;;;;Рубин 40;Сосна Астрид;8 лет;;Главная;Домашние кабинеты;Столы для кабинета;;46 990;RUB
1971;Рубин 40 593;https://davitamebel.ru/upload/resize_cache/product/275_206_1/f97ea633-d26c-11ec-83b1-00155db6cc01_IM-00001605_Rubin%2040%20593/photo_1_IM-00001605_Rubin%2040%20593Kabinet.jpg?1652847125;;html;kabinet_rubin_40_593;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/f97ea633-d26c-11ec-83b1-00155db6cc01_IM-00001605_Rubin%2040%20593/photo_1_IM-00001605_Rubin%2040%20593Kabinet.jpg?1652847125;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор мебели «Рубин 40 593» позволит организовать комфортное рабочее место и продуманную систему хранения в домашнем кабинете, максимально эффективно используя пространство комнаты.«Рубин 40 593» является частью модульной коллекции «Рубин 40», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/f97ea633-d26c-11ec-83b1-00155db6cc01_IM-00001605_Rubin%2040%20593/photo_3_IM-00001605_Rubin%2040%20593Kabinet.jpg?1652847123;96;0.215;;;;Рубин 40;Сосна Астрид;8 лет;;Главная;Домашние кабинеты;Столы для кабинета;;46 990;RUB
1971;Рубин 40 593;https://davitamebel.ru/upload/resize_cache/product/275_206_1/f97ea633-d26c-11ec-83b1-00155db6cc01_IM-00001605_Rubin%2040%20593/photo_1_IM-00001605_Rubin%2040%20593Kabinet.jpg?1652847125;;html;kabinet_rubin_40_593;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/f97ea633-d26c-11ec-83b1-00155db6cc01_IM-00001605_Rubin%2040%20593/photo_1_IM-00001605_Rubin%2040%20593Kabinet.jpg?1652847125;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор мебели «Рубин 40 593» позволит организовать комфортное рабочее место и продуманную систему хранения в домашнем кабинете, максимально эффективно используя пространство комнаты.«Рубин 40 593» является частью модульной коллекции «Рубин 40», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/f97ea633-d26c-11ec-83b1-00155db6cc01_IM-00001605_Rubin%2040%20593/photo_4_IM-00001605_Rubin%2040%20593Kabinet.jpg?1652847124;96;0.215;;;;Рубин 40;Сосна Астрид;8 лет;;Главная;Домашние кабинеты;Столы для кабинета;;46 990;RUB
1971;Рубин 40 593;https://davitamebel.ru/upload/resize_cache/product/275_206_1/f97ea633-d26c-11ec-83b1-00155db6cc01_IM-00001605_Rubin%2040%20593/photo_1_IM-00001605_Rubin%2040%20593Kabinet.jpg?1652847125;;html;kabinet_rubin_40_593;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/f97ea633-d26c-11ec-83b1-00155db6cc01_IM-00001605_Rubin%2040%20593/photo_1_IM-00001605_Rubin%2040%20593Kabinet.jpg?1652847125;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор мебели «Рубин 40 593» позволит организовать комфортное рабочее место и продуманную систему хранения в домашнем кабинете, максимально эффективно используя пространство комнаты.«Рубин 40 593» является частью модульной коллекции «Рубин 40», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/f97ea633-d26c-11ec-83b1-00155db6cc01_IM-00001605_Rubin%2040%20593/photo_5_IM-00001605_Rubin%2040%20593Kabinet.jpg?1653656837;96;0.215;;;;Рубин 40;Сосна Астрид;8 лет;;Главная;Домашние кабинеты;Столы для кабинета;;46 990;RUB
