IE_XML_ID;IE_NAME;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_CODE;IE_DETAIL_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP59;IP_PROP77;IP_PROP319;IP_PROP71;IP_PROP72;IP_PROP73;IP_PROP320;IP_PROP81;IP_PROP322;IP_PROP83;IC_GROUP0;IC_GROUP1;IC_GROUP2;IC_GROUP3;CV_PRICE_1;CV_CURRENCY_1
2628;Лидер 84.07;https://davitamebel.ru/upload/resize_cache/product/275_206_1/93bd2221-bce4-11e9-8b35-00155d00bf04__0000029818_Lider%2084.07/photo_1__0000029818_Lider%2084.07Tumba.jpg?1658408654;;html;tumba_lider_84_07;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/93bd2221-bce4-11e9-8b35-00155d00bf04__0000029818_Lider%2084.07/photo_1__0000029818_Lider%2084.07Tumba.jpg?1658408654;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Многофункциональная тумба «Лидер 84.07» является частью модульного набора для офиса «Лидер».Ножки регулируются по высоте, что позволяет при установке компенсировать возможные неровности пола.В изделии используются демпферы для мягкого закрывания дверок.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/93bd2221-bce4-11e9-8b35-00155d00bf04__0000029818_Lider%2084.07/photo_2__0000029818_Lider%2084.07Tumba.jpg?1658408647;53;0.110;1350;450;890;Лидер 84;Дуб Кронберг;2;8 лет;Главная;Офисная мебель;Офисные тумбы и полки;Многофункциональные тумбы;28 590;RUB
2629;Лидер-Престиж 83.22;https://davitamebel.ru/upload/resize_cache/product/275_206_1/73ccc3a6-a3e3-11e1-b0a2-001517fdaa50_00009464040_Lider-Prestizh%2083.22/photo_1_00009464040_Lider-Prestizh%2083.22Tumba.jpg?1657198952;;html;tumba_lider_prestizh_83_22;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/73ccc3a6-a3e3-11e1-b0a2-001517fdaa50_00009464040_Lider-Prestizh%2083.22/photo_1_00009464040_Lider-Prestizh%2083.22Tumba.jpg?1657198952;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Многофункциональная тумба «Лидер-Престиж 83.22» является частью модульного набора для офиса «Лидер-Престиж».Ножки регулируются по высоте, что позволяет при установке компенсировать возможные неровности пола.В изделии используются демпферы для мягкого закрывания дверок.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/73ccc3a6-a3e3-11e1-b0a2-001517fdaa50_00009464040_Lider-Prestizh%2083.22/photo_5_00009464040_Lider-Prestizh%2083.22Tumba.jpg?1657198943;55;0.110;1350;420;890;Лидер-Престиж;Дуб Венге;2;8 лет;Главная;ТВ-тумбы;;;28 040;RUB
2629;Лидер-Престиж 83.22;https://davitamebel.ru/upload/resize_cache/product/275_206_1/73ccc3a6-a3e3-11e1-b0a2-001517fdaa50_00009464040_Lider-Prestizh%2083.22/photo_1_00009464040_Lider-Prestizh%2083.22Tumba.jpg?1657198952;;html;tumba_lider_prestizh_83_22;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/73ccc3a6-a3e3-11e1-b0a2-001517fdaa50_00009464040_Lider-Prestizh%2083.22/photo_1_00009464040_Lider-Prestizh%2083.22Tumba.jpg?1657198952;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Многофункциональная тумба «Лидер-Престиж 83.22» является частью модульного набора для офиса «Лидер-Престиж».Ножки регулируются по высоте, что позволяет при установке компенсировать возможные неровности пола.В изделии используются демпферы для мягкого закрывания дверок.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/73ccc3a6-a3e3-11e1-b0a2-001517fdaa50_00009464040_Lider-Prestizh%2083.22/photo_6_00009464040_Lider-Prestizh%2083.22Tumba.jpg?1657198944;55;0.110;1350;420;890;Лидер-Престиж;Дуб Венге;2;8 лет;Главная;ТВ-тумбы;;;28 040;RUB
2630;Цезарь 21.07;https://davitamebel.ru/upload/resize_cache/product/275_206_1/ae01dd0c-cc16-11e1-91d9-001517fdaa50_00009467519_TSezar%2021.07/photo_1_00009467519_TSezar%2021.07Tumba.jpg?1658408606;;html;tumba_tsezar_21_07;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/ae01dd0c-cc16-11e1-91d9-001517fdaa50_00009467519_TSezar%2021.07/photo_1_00009467519_TSezar%2021.07Tumba.jpg?1658408606;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Многофункциональная тумба «Цезарь 21.07» является частью модульного набора для офиса «Цезарь».</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/ae01dd0c-cc16-11e1-91d9-001517fdaa50_00009467519_TSezar%2021.07/photo_2_00009467519_TSezar%2021.07Tumba.jpg?1658408601;67;0.130;1200;450;860;Цезарь;Дуб Венге;2;8 лет;Главная;Офисная мебель;Офисная мебель;;31 780;RUB
2630;Цезарь 21.07;https://davitamebel.ru/upload/resize_cache/product/275_206_1/ae01dd0c-cc16-11e1-91d9-001517fdaa50_00009467519_TSezar%2021.07/photo_1_00009467519_TSezar%2021.07Tumba.jpg?1658408606;;html;tumba_tsezar_21_07;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/ae01dd0c-cc16-11e1-91d9-001517fdaa50_00009467519_TSezar%2021.07/photo_1_00009467519_TSezar%2021.07Tumba.jpg?1658408606;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Многофункциональная тумба «Цезарь 21.07» является частью модульного набора для офиса «Цезарь».</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/ae01dd0c-cc16-11e1-91d9-001517fdaa50_00009467519_TSezar%2021.07/photo_3_00009467519_TSezar%2021.07Tumba.jpg?1658408599;67;0.130;1200;450;860;Цезарь;Дуб Венге;2;8 лет;Главная;Офисная мебель;Офисная мебель;;31 780;RUB
2630;Цезарь 21.07;https://davitamebel.ru/upload/resize_cache/product/275_206_1/ae01dd0c-cc16-11e1-91d9-001517fdaa50_00009467519_TSezar%2021.07/photo_1_00009467519_TSezar%2021.07Tumba.jpg?1658408606;;html;tumba_tsezar_21_07;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/ae01dd0c-cc16-11e1-91d9-001517fdaa50_00009467519_TSezar%2021.07/photo_1_00009467519_TSezar%2021.07Tumba.jpg?1658408606;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Многофункциональная тумба «Цезарь 21.07» является частью модульного набора для офиса «Цезарь».</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/ae01dd0c-cc16-11e1-91d9-001517fdaa50_00009467519_TSezar%2021.07/photo_4_00009467519_TSezar%2021.07Tumba.jpg?1658408600;67;0.130;1200;450;860;Цезарь;Дуб Венге;2;8 лет;Главная;Офисная мебель;Офисная мебель;;31 780;RUB
2631;Лидер 82.06;https://davitamebel.ru/upload/resize_cache/product/275_206_1/ffc123a8-cc14-11e1-91d9-001517fdaa50_00009467504_Lider%2082.06/photo_1_00009467504_Lider%2082.06Tumba.jpg?1657803693;;html;tumba_lider_82_06;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/ffc123a8-cc14-11e1-91d9-001517fdaa50_00009467504_Lider%2082.06/photo_1_00009467504_Lider%2082.06Tumba.jpg?1657803693;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Тумба с дверкой «Лидер 82.06» является частью модульного набора для офиса «Лидер».Ножки регулируются по высоте, что позволяет при установке компенсировать возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/ffc123a8-cc14-11e1-91d9-001517fdaa50_00009467504_Lider%2082.06/photo_2_00009467504_Lider%2082.06Tumba.jpg?1657803686;29;0.070;900;450;650;Лидер 82;Орех Пегас;1;8 лет;Главная;Офисная мебель;Офисные тумбы и полки;Многофункциональные тумбы;12 330;RUB
2632;Лидер 84.06;https://davitamebel.ru/upload/resize_cache/product/275_206_1/5ff41b79-bce0-11e9-8b35-00155d00bf04__0000029770_Lider%2084.06/photo_1__0000029770_Lider%2084.06Tumba.jpg?1657803776;;html;tumba_lider_84_06;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/5ff41b79-bce0-11e9-8b35-00155d00bf04__0000029770_Lider%2084.06/photo_1__0000029770_Lider%2084.06Tumba.jpg?1657803776;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Тумба с дверкой «Лидер 84.06» является частью модульного набора для офиса «Лидер».Ножки регулируются по высоте, что позволяет при установке компенсировать возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/5ff41b79-bce0-11e9-8b35-00155d00bf04__0000029770_Lider%2084.06/photo_2__0000029770_Lider%2084.06Tumba.jpg?1657803771;29;0.070;900;450;650;Лидер 84;Дуб Кронберг;1;8 лет;Главная;Домашние кабинеты;Тумбы для кабинета;;12 330;RUB
2633;Лидер-Престиж 83.21;https://davitamebel.ru/upload/resize_cache/product/275_206_1/73ccc3a4-a3e3-11e1-b0a2-001517fdaa50_00009464039_Lider-Prestizh%2083.21/photo_1_00009464039_Lider-Prestizh%2083.21Tumba.jpg?1658408498;;html;tumba_lider_prestizh_83_21;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/73ccc3a4-a3e3-11e1-b0a2-001517fdaa50_00009464039_Lider-Prestizh%2083.21/photo_1_00009464039_Lider-Prestizh%2083.21Tumba.jpg?1658408498;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Тумба с дверкой «Лидер-Престиж 83.21» является частью модульного набора для офиса «Лидер-Престиж».Ножки регулируются по высоте, что позволяет при установке компенсировать возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/73ccc3a4-a3e3-11e1-b0a2-001517fdaa50_00009464039_Lider-Prestizh%2083.21/photo_2_00009464039_Lider-Prestizh%2083.21Tumba.jpg?1658408493;30;0.070;880;420;650;Лидер-Престиж;Дуб Венге;1;8 лет;Главная;Домашние кабинеты;Тумбы для кабинета;;12 100;RUB
2633;Лидер-Престиж 83.21;https://davitamebel.ru/upload/resize_cache/product/275_206_1/73ccc3a4-a3e3-11e1-b0a2-001517fdaa50_00009464039_Lider-Prestizh%2083.21/photo_1_00009464039_Lider-Prestizh%2083.21Tumba.jpg?1658408498;;html;tumba_lider_prestizh_83_21;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/73ccc3a4-a3e3-11e1-b0a2-001517fdaa50_00009464039_Lider-Prestizh%2083.21/photo_1_00009464039_Lider-Prestizh%2083.21Tumba.jpg?1658408498;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Тумба с дверкой «Лидер-Престиж 83.21» является частью модульного набора для офиса «Лидер-Престиж».Ножки регулируются по высоте, что позволяет при установке компенсировать возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/73ccc3a4-a3e3-11e1-b0a2-001517fdaa50_00009464039_Lider-Prestizh%2083.21/photo_3_00009464039_Lider-Prestizh%2083.21Tumba.jpg?1658408492;30;0.070;880;420;650;Лидер-Престиж;Дуб Венге;1;8 лет;Главная;Домашние кабинеты;Тумбы для кабинета;;12 100;RUB
2634;Цезарь 21.06;https://davitamebel.ru/upload/resize_cache/product/275_206_1/ae01dd0a-cc16-11e1-91d9-001517fdaa50_00009467518_TSezar%2021.06/photo_1_00009467518_TSezar%2021.06Tumba.jpg?1657199063;;html;tumba_tsezar_21_06;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/ae01dd0a-cc16-11e1-91d9-001517fdaa50_00009467518_TSezar%2021.06/photo_1_00009467518_TSezar%2021.06Tumba.jpg?1657199063;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Тумба с дверкой с замком «Цезарь 21.06» является частью модульного набора для офиса «Цезарь». В комплекте к замку тумбы прилагаются два ключа.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/ae01dd0a-cc16-11e1-91d9-001517fdaa50_00009467518_TSezar%2021.06/photo_2_00009467518_TSezar%2021.06Tumba.jpg?1657199057;36;0.080;930;450;670;Цезарь;Дуб Венге;1;8 лет;Главная;Домашние кабинеты;Тумбы для кабинета;;16 490;RUB
2634;Цезарь 21.06;https://davitamebel.ru/upload/resize_cache/product/275_206_1/ae01dd0a-cc16-11e1-91d9-001517fdaa50_00009467518_TSezar%2021.06/photo_1_00009467518_TSezar%2021.06Tumba.jpg?1657199063;;html;tumba_tsezar_21_06;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/ae01dd0a-cc16-11e1-91d9-001517fdaa50_00009467518_TSezar%2021.06/photo_1_00009467518_TSezar%2021.06Tumba.jpg?1657199063;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Тумба с дверкой с замком «Цезарь 21.06» является частью модульного набора для офиса «Цезарь». В комплекте к замку тумбы прилагаются два ключа.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/ae01dd0a-cc16-11e1-91d9-001517fdaa50_00009467518_TSezar%2021.06/photo_4_00009467518_TSezar%2021.06Tumba.jpg?1657199058;36;0.080;930;450;670;Цезарь;Дуб Венге;1;8 лет;Главная;Домашние кабинеты;Тумбы для кабинета;;16 490;RUB
2635;Альфа 64.45;https://davitamebel.ru/upload/resize_cache/product/275_206_1/a9628171-bd86-11e9-8b35-00155d00bf04__0000029887_Alfa%2064.45/photo_1__0000029887_Alfa%2064.45Tumba.jpg?1657199228;;html;tumba_alfa_64_45;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/a9628171-bd86-11e9-8b35-00155d00bf04__0000029887_Alfa%2064.45/photo_1__0000029887_Alfa%2064.45Tumba.jpg?1657199228;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Тумба под оргтехнику «Альфа 64.45» является частью модульного набора мебели для офиса «Альфа». Демпферы обеспечивают мягкое закрывание дверей. Регулируемые по высоте ножки компенсируют возможные неровности пола. Металлические ручки подчеркивает современный дизайн модели. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/a9628171-bd86-11e9-8b35-00155d00bf04__0000029887_Alfa%2064.45/photo_2__0000029887_Alfa%2064.45Tumba.jpg?1657199225;31;0.060;780;550;660;Альфа 64;Дуб Кронберг;1;8 лет;Главная;Домашние кабинеты;Тумбы для кабинета;;14 400;RUB
2635;Альфа 64.45;https://davitamebel.ru/upload/resize_cache/product/275_206_1/a9628171-bd86-11e9-8b35-00155d00bf04__0000029887_Alfa%2064.45/photo_1__0000029887_Alfa%2064.45Tumba.jpg?1657199228;;html;tumba_alfa_64_45;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/a9628171-bd86-11e9-8b35-00155d00bf04__0000029887_Alfa%2064.45/photo_1__0000029887_Alfa%2064.45Tumba.jpg?1657199228;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Тумба под оргтехнику «Альфа 64.45» является частью модульного набора мебели для офиса «Альфа». Демпферы обеспечивают мягкое закрывание дверей. Регулируемые по высоте ножки компенсируют возможные неровности пола. Металлические ручки подчеркивает современный дизайн модели. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/a9628171-bd86-11e9-8b35-00155d00bf04__0000029887_Alfa%2064.45/photo_3__0000029887_Alfa%2064.45Tumba.jpg?1657199225;31;0.060;780;550;660;Альфа 64;Дуб Кронберг;1;8 лет;Главная;Домашние кабинеты;Тумбы для кабинета;;14 400;RUB
2636;Альфа 63.45;https://davitamebel.ru/upload/resize_cache/product/275_206_1/e72995af-ecfd-11e6-bd5e-00155d02200f__0000002725_Alfa%2063.45/photo_1__0000002725_Alfa%2063.45Tumba.jpg?1657199174;;html;tumba_alfa_63_45;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/e72995af-ecfd-11e6-bd5e-00155d02200f__0000002725_Alfa%2063.45/photo_1__0000002725_Alfa%2063.45Tumba.jpg?1657199174;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Тумба под оргтехнику «Альфа 63.45» является частью модульного набора мебели для офиса «Альфа». Демпферы обеспечивают мягкое закрывание дверей. Регулируемые по высоте ножки компенсируют возможные неровности пола. Металлические ручки подчеркивает современный дизайн модели. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/e72995af-ecfd-11e6-bd5e-00155d02200f__0000002725_Alfa%2063.45/photo_2__0000002725_Alfa%2063.45Tumba.jpg?1657199170;31;0.060;780;550;660;Альфа 63;Дуб Кобург;1;8 лет;Главная;Домашние кабинеты;Тумбы для кабинета;;14 400;RUB
2636;Альфа 63.45;https://davitamebel.ru/upload/resize_cache/product/275_206_1/e72995af-ecfd-11e6-bd5e-00155d02200f__0000002725_Alfa%2063.45/photo_1__0000002725_Alfa%2063.45Tumba.jpg?1657199174;;html;tumba_alfa_63_45;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/e72995af-ecfd-11e6-bd5e-00155d02200f__0000002725_Alfa%2063.45/photo_1__0000002725_Alfa%2063.45Tumba.jpg?1657199174;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Тумба под оргтехнику «Альфа 63.45» является частью модульного набора мебели для офиса «Альфа». Демпферы обеспечивают мягкое закрывание дверей. Регулируемые по высоте ножки компенсируют возможные неровности пола. Металлические ручки подчеркивает современный дизайн модели. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/e72995af-ecfd-11e6-bd5e-00155d02200f__0000002725_Alfa%2063.45/photo_3__0000002725_Alfa%2063.45Tumba.jpg?1657199171;31;0.060;780;550;660;Альфа 63;Дуб Кобург;1;8 лет;Главная;Домашние кабинеты;Тумбы для кабинета;;14 400;RUB
2637;Альфа 62.45;https://davitamebel.ru/upload/resize_cache/product/275_206_1/c32b0691-cc10-11e1-91d9-001517fdaa50_00009467425_Alfa%2062.45/photo_1_00009467425_Alfa%2062.45Tumba.jpg?1657198973;;html;tumba_alfa_62_45;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/c32b0691-cc10-11e1-91d9-001517fdaa50_00009467425_Alfa%2062.45/photo_1_00009467425_Alfa%2062.45Tumba.jpg?1657198973;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Тумба под оргтехнику «Альфа 62.45» является частью модульного набора мебели для офиса «Альфа». Демпферы обеспечивают мягкое закрывание дверей. Регулируемые по высоте ножки компенсируют возможные неровности пола. Металлические ручки подчеркивает современный дизайн модели. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/c32b0691-cc10-11e1-91d9-001517fdaa50_00009467425_Alfa%2062.45/photo_2_00009467425_Alfa%2062.45Tumba.jpg?1657198968;31;0.060;780;550;660;Альфа 62;Орех Пегас;1;8 лет;Главная;Офисная мебель;Офисная мебель;;14 400;RUB
2637;Альфа 62.45;https://davitamebel.ru/upload/resize_cache/product/275_206_1/c32b0691-cc10-11e1-91d9-001517fdaa50_00009467425_Alfa%2062.45/photo_1_00009467425_Alfa%2062.45Tumba.jpg?1657198973;;html;tumba_alfa_62_45;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/c32b0691-cc10-11e1-91d9-001517fdaa50_00009467425_Alfa%2062.45/photo_1_00009467425_Alfa%2062.45Tumba.jpg?1657198973;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Тумба под оргтехнику «Альфа 62.45» является частью модульного набора мебели для офиса «Альфа». Демпферы обеспечивают мягкое закрывание дверей. Регулируемые по высоте ножки компенсируют возможные неровности пола. Металлические ручки подчеркивает современный дизайн модели. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/c32b0691-cc10-11e1-91d9-001517fdaa50_00009467425_Alfa%2062.45/photo_3_00009467425_Alfa%2062.45Tumba.jpg?1657198969;31;0.060;780;550;660;Альфа 62;Орех Пегас;1;8 лет;Главная;Офисная мебель;Офисная мебель;;14 400;RUB
2637;Альфа 62.45;https://davitamebel.ru/upload/resize_cache/product/275_206_1/c32b0691-cc10-11e1-91d9-001517fdaa50_00009467425_Alfa%2062.45/photo_1_00009467425_Alfa%2062.45Tumba.jpg?1657198973;;html;tumba_alfa_62_45;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/c32b0691-cc10-11e1-91d9-001517fdaa50_00009467425_Alfa%2062.45/photo_1_00009467425_Alfa%2062.45Tumba.jpg?1657198973;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Тумба под оргтехнику «Альфа 62.45» является частью модульного набора мебели для офиса «Альфа». Демпферы обеспечивают мягкое закрывание дверей. Регулируемые по высоте ножки компенсируют возможные неровности пола. Металлические ручки подчеркивает современный дизайн модели. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/c32b0691-cc10-11e1-91d9-001517fdaa50_00009467425_Alfa%2062.45/photo_4_00009467425_Alfa%2062.45Tumba.jpg?1657198970;31;0.060;780;550;660;Альфа 62;Орех Пегас;1;8 лет;Главная;Офисная мебель;Офисная мебель;;14 400;RUB
2638;Альфа 61.45;https://davitamebel.ru/upload/resize_cache/product/275_206_1/cf287178-a3e4-11e1-b0a2-001517fdaa50_00009464067_Alfa%2061.45/photo_1_00009464067_Alfa%2061.45Tumba.jpg?1657198962;;html;tumba_alfa_61_45;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/cf287178-a3e4-11e1-b0a2-001517fdaa50_00009464067_Alfa%2061.45/photo_1_00009464067_Alfa%2061.45Tumba.jpg?1657198962;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Тумба под оргтехнику «Альфа 61.45» является частью модульного набора мебели для офиса «Альфа». Демпферы обеспечивают мягкое закрывание дверей. Регулируемые по высоте ножки компенсируют возможные неровности пола. Металлические ручки подчеркивает современный дизайн модели. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/cf287178-a3e4-11e1-b0a2-001517fdaa50_00009464067_Alfa%2061.45/photo_2_00009464067_Alfa%2061.45Tumba.jpg?1657198958;31;0.060;780;550;660;Альфа 61;Ольха;1;8 лет;Главная;Офисная мебель;Офисная мебель;;14 400;RUB
2638;Альфа 61.45;https://davitamebel.ru/upload/resize_cache/product/275_206_1/cf287178-a3e4-11e1-b0a2-001517fdaa50_00009464067_Alfa%2061.45/photo_1_00009464067_Alfa%2061.45Tumba.jpg?1657198962;;html;tumba_alfa_61_45;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/cf287178-a3e4-11e1-b0a2-001517fdaa50_00009464067_Alfa%2061.45/photo_1_00009464067_Alfa%2061.45Tumba.jpg?1657198962;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Тумба под оргтехнику «Альфа 61.45» является частью модульного набора мебели для офиса «Альфа». Демпферы обеспечивают мягкое закрывание дверей. Регулируемые по высоте ножки компенсируют возможные неровности пола. Металлические ручки подчеркивает современный дизайн модели. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/cf287178-a3e4-11e1-b0a2-001517fdaa50_00009464067_Alfa%2061.45/photo_3_00009464067_Alfa%2061.45Tumba.jpg?1657198958;31;0.060;780;550;660;Альфа 61;Ольха;1;8 лет;Главная;Офисная мебель;Офисная мебель;;14 400;RUB
2639;Альфа 64.60;https://davitamebel.ru/upload/resize_cache/product/275_206_1/36192901-be6f-11e9-8b35-00155d00bf04__0000030068_Alfa%2064.60/photo_1__0000030068_Alfa%2064.60Tumba%20pristavnaya.jpg?1658408689;;html;tumba_pristavnaya_alfa_64_60;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/36192901-be6f-11e9-8b35-00155d00bf04__0000030068_Alfa%2064.60/photo_1__0000030068_Alfa%2064.60Tumba%20pristavnaya.jpg?1658408689;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Приставная тумба с замком «Альфа 64.60» является частью модульного набора мебели для офиса «Альфа». Разворотная крышка позволяет соединять модуль с угловым столом с правой или левой стороны. Замок обеспечивает безопасное хранение вещей. В комплекте два ключа. Регулируемые по высоте ножки компенсируют возможные неровности пола. Металлические ручки подчеркивает современный дизайн модели.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/36192901-be6f-11e9-8b35-00155d00bf04__0000030068_Alfa%2064.60/photo_2__0000030068_Alfa%2064.60Tumba%20pristavnaya.jpg?1658408686;29;0.070;500;600;740;Альфа 64;Дуб Кронберг;1;8 лет;Главная;Домашние кабинеты;Тумбы для кабинета;;14 530;RUB
2639;Альфа 64.60;https://davitamebel.ru/upload/resize_cache/product/275_206_1/36192901-be6f-11e9-8b35-00155d00bf04__0000030068_Alfa%2064.60/photo_1__0000030068_Alfa%2064.60Tumba%20pristavnaya.jpg?1658408689;;html;tumba_pristavnaya_alfa_64_60;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/36192901-be6f-11e9-8b35-00155d00bf04__0000030068_Alfa%2064.60/photo_1__0000030068_Alfa%2064.60Tumba%20pristavnaya.jpg?1658408689;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Приставная тумба с замком «Альфа 64.60» является частью модульного набора мебели для офиса «Альфа». Разворотная крышка позволяет соединять модуль с угловым столом с правой или левой стороны. Замок обеспечивает безопасное хранение вещей. В комплекте два ключа. Регулируемые по высоте ножки компенсируют возможные неровности пола. Металлические ручки подчеркивает современный дизайн модели.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/36192901-be6f-11e9-8b35-00155d00bf04__0000030068_Alfa%2064.60/photo_3__0000030068_Alfa%2064.60Tumba%20pristavnaya.jpg?1658408686;29;0.070;500;600;740;Альфа 64;Дуб Кронберг;1;8 лет;Главная;Домашние кабинеты;Тумбы для кабинета;;14 530;RUB
2640;Альфа 63.60;https://davitamebel.ru/upload/resize_cache/product/275_206_1/b7cfd1ec-f1cb-11e6-bd5e-00155d02200f__0000002972_Alfa%2063.60/photo_1__0000002972_Alfa%2063.60Tumba%20pristavnaya.jpg?1658408646;;html;tumba_pristavnaya_alfa_63_60;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/b7cfd1ec-f1cb-11e6-bd5e-00155d02200f__0000002972_Alfa%2063.60/photo_1__0000002972_Alfa%2063.60Tumba%20pristavnaya.jpg?1658408646;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Приставная тумба с замком «Альфа 63.60» является частью модульного набора мебели для офиса «Альфа». Разворотная крышка позволяет соединять модуль с угловым столом с правой или левой стороны. Замок обеспечивает безопасное хранение вещей. В комплекте два ключа. Регулируемые по высоте ножки компенсируют возможные неровности пола. Металлические ручки подчеркивает современный дизайн модели.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/b7cfd1ec-f1cb-11e6-bd5e-00155d02200f__0000002972_Alfa%2063.60/photo_2__0000002972_Alfa%2063.60Tumba%20pristavnaya.jpg?1658408643;29;0.070;500;600;740;Альфа 63;Дуб Кобург;1;8 лет;Главная;Офисная мебель;Офисные тумбы и полки;Тумбы приставные;14 530;RUB
