IE_XML_ID;IP_PROP356;IE_CODE;IP_PROP358;IP_PROP90;IP_PROP359;IP_PROP360;IP_PROP361;IP_PROP362;CR_PRICE_1_RUB
3136;Односекционный металлический шкаф для сумок ШРМ-14 ШРМ-14;Odnosektsionnyj-metallicheskij-shkaf-dlja-sumok-ShRM-14-ShRM-14;3135;heigh1860width300depth500;1860;300;500;;9 146
3137;Односекционный металлический шкаф для сумок ШРМ-14 ШРМ-14/400;Odnosektsionnyj-metallicheskij-shkaf-dlja-sumok-ShRM-14-ShRM-14/400;3135;heigh1860width400depth500;1860;400;500;;11 941
3139;Двухсекционный металлический шкаф для сумок ШРМ-28;Dvuhsektsionnyj-metallicheskij-shkaf-dlja-sumok-ShRM-28;3138;heigh1860width614depth500weight38;1860;614;500;38;14 520
3141;Трехсекционный металлический шкаф для сумок ШРМ-312;Trehsektsionnyj-metallicheskij-shkaf-dlja-sumok-ShRM-312;3140;heigh1860width900depth500weight55;1860;900;500;55;21 660
3143;Промежуточная секция модульного ряда ШРМ-14-М;Promezhutochnaja-sektsija-modul'nogo-rjada-ShRM-14-M;3142;heigh1860width300depth500weight21;1860;300;500;21;8 071
3145;Модульный металлический шкаф для сумок ШРМ-28-М;Modul'nyj-metallicheskij-shkaf-dlja-sumok-ShRM-28-M;3144;heigh1860width600depth500weight43;1860;600;500;43;14 520
