IE_XML_ID;IE_NAME;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_CODE;IE_DETAIL_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP59;IP_PROP64;IP_PROP81;IP_PROP325;IP_PROP328;IP_PROP329;IC_GROUP0;IC_GROUP1;CV_PRICE_1;CV_CURRENCY_1
3093;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_1.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_1.jpg;"<p>Верстак ВП-1 состоит из отдельных модулей: столешница из МДФ, покрытая оцинкованным листовым металлом; две металлические верстачные опоры; стенка задняя металлическая; полка верстачная (нагрузка 40 кг). Верстак может комплектоваться перфорированным экраном соответствующего размера с возможностью крепления крючков и держателей для инструмента – заказывается отдельно.</p>";;https://paksmet.ru/catalog/pasport/pasport_vp.pdf;Синий RAL 5002, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3093;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_1.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_1.jpg;"<p>Верстак ВП-1 состоит из отдельных модулей: столешница из МДФ, покрытая оцинкованным листовым металлом; две металлические верстачные опоры; стенка задняя металлическая; полка верстачная (нагрузка 40 кг). Верстак может комплектоваться перфорированным экраном соответствующего размера с возможностью крепления крючков и держателей для инструмента – заказывается отдельно.</p>";;https://paksmet.ru/catalog/sertifikat/NS-3.pdf;Синий RAL 5002, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3095;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_E.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_E.jpg;"<p>Верстак ВП-Э состоит из отдельных модулей: столешница из МДФ, покрытая оцинкованным листовым металлом; две металлические верстачные опоры; одна подвесная тумба (нагрузка до 30 кг на каждый ящик). Верстак может комплектоваться перфорированным экраном соответствующего размера с возможностью крепления крючков и держателей для инструмента – заказывается отдельно.</p>";https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_CART.jpg;https://paksmet.ru/catalog/pasport/pasport_vpe.pdf;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3095;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_E.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_E.jpg;"<p>Верстак ВП-Э состоит из отдельных модулей: столешница из МДФ, покрытая оцинкованным листовым металлом; две металлические верстачные опоры; одна подвесная тумба (нагрузка до 30 кг на каждый ящик). Верстак может комплектоваться перфорированным экраном соответствующего размера с возможностью крепления крючков и держателей для инструмента – заказывается отдельно.</p>";https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_CART.jpg;https://paksmet.ru/catalog/sertifikat/NS-3.pdf;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3097;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_2.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_2.jpg;"<p>Верстак ВП-2 состоит: столешница из МДФ, покрытая оцинкованным листовым металлом; стенка задняя металлическая; металлическая верстачная опора; тумба с 2-мя съемными полками (нагрузка до 30 кг); дверь запирающаяся замком; полка верстачная (нагрузка до 40 кг). Тумбу можно установить как с левой, так и с правой стороны верстака. Верстак может комплектоваться перфорированным экраном соответствующего размера с возможностью крепления крючков и держателей для инструмента – заказывается отдельно.</p>";https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_SHAM.jpg;https://paksmet.ru/catalog/pasport/pasport_vp.pdf;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3097;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_2.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_2.jpg;"<p>Верстак ВП-2 состоит: столешница из МДФ, покрытая оцинкованным листовым металлом; стенка задняя металлическая; металлическая верстачная опора; тумба с 2-мя съемными полками (нагрузка до 30 кг); дверь запирающаяся замком; полка верстачная (нагрузка до 40 кг). Тумбу можно установить как с левой, так и с правой стороны верстака. Верстак может комплектоваться перфорированным экраном соответствующего размера с возможностью крепления крючков и держателей для инструмента – заказывается отдельно.</p>";https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_SHAM.jpg;https://paksmet.ru/catalog/sertifikat/NS-3.pdf;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3101;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_3.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_3.jpg;"<p>Верстак ВП-3 состоит: столешница из МДФ, покрытая оцинкованным листовым металлом; стенка задняя металлическая; металлическая верстачная опора; тумба с 5-ю выдвижными ящиками (нагрузка до 30 кг) запирающимися на центральный замок; полка верстачная (нагрузка до 40 кг). Тумбу можно установить как с левой, так и с правой стороны верстака. Верстак может комплектоваться перфорированным экраном соответствующего размера с возможностью крепления крючков и держателей для инструмента.</p>";https://paksmet.ru/components/com_jshopping/files/img_products/___________12.png;https://paksmet.ru/catalog/pasport/pasport_vp.pdf;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3101;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_3.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_3.jpg;"<p>Верстак ВП-3 состоит: столешница из МДФ, покрытая оцинкованным листовым металлом; стенка задняя металлическая; металлическая верстачная опора; тумба с 5-ю выдвижными ящиками (нагрузка до 30 кг) запирающимися на центральный замок; полка верстачная (нагрузка до 40 кг). Тумбу можно установить как с левой, так и с правой стороны верстака. Верстак может комплектоваться перфорированным экраном соответствующего размера с возможностью крепления крючков и держателей для инструмента.</p>";https://paksmet.ru/components/com_jshopping/files/img_products/___________12.png;https://paksmet.ru/catalog/sertifikat/NS-3.pdf;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3101;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_3.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_3.jpg;"<p>Верстак ВП-3 состоит: столешница из МДФ, покрытая оцинкованным листовым металлом; стенка задняя металлическая; металлическая верстачная опора; тумба с 5-ю выдвижными ящиками (нагрузка до 30 кг) запирающимися на центральный замок; полка верстачная (нагрузка до 40 кг). Тумбу можно установить как с левой, так и с правой стороны верстака. Верстак может комплектоваться перфорированным экраном соответствующего размера с возможностью крепления крючков и держателей для инструмента.</p>";https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_CART.jpg;https://paksmet.ru/catalog/pasport/pasport_vp.pdf;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3101;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_3.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_3.jpg;"<p>Верстак ВП-3 состоит: столешница из МДФ, покрытая оцинкованным листовым металлом; стенка задняя металлическая; металлическая верстачная опора; тумба с 5-ю выдвижными ящиками (нагрузка до 30 кг) запирающимися на центральный замок; полка верстачная (нагрузка до 40 кг). Тумбу можно установить как с левой, так и с правой стороны верстака. Верстак может комплектоваться перфорированным экраном соответствующего размера с возможностью крепления крючков и держателей для инструмента.</p>";https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_CART.jpg;https://paksmet.ru/catalog/sertifikat/NS-3.pdf;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3105;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_3.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_3.jpg;"<p>Верстак ВП-3 состоит: столешница из МДФ, покрытая оцинкованным листовым металлом; стенка задняя металлическая; металлическая верстачная опора; тумба с 5-ю выдвижными ящиками на <span class=""bold"">телескопических направляющих</span> (нагрузка до 30 кг) запирающимися на центральный замок; полка верстачная (нагрузка до 40 кг). Тумбу можно установить как с левой, так и с правой стороны верстака. Верстак может комплектоваться перфорированным экраном соответствующего размера с возможностью крепления крючков и держателей для инструмента.</p>";https://paksmet.ru/components/com_jshopping/files/img_products/___________2.png;https://paksmet.ru/catalog/pasport/pasport_vp.pdf;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3105;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_3.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_3.jpg;"<p>Верстак ВП-3 состоит: столешница из МДФ, покрытая оцинкованным листовым металлом; стенка задняя металлическая; металлическая верстачная опора; тумба с 5-ю выдвижными ящиками на <span class=""bold"">телескопических направляющих</span> (нагрузка до 30 кг) запирающимися на центральный замок; полка верстачная (нагрузка до 40 кг). Тумбу можно установить как с левой, так и с правой стороны верстака. Верстак может комплектоваться перфорированным экраном соответствующего размера с возможностью крепления крючков и держателей для инструмента.</p>";https://paksmet.ru/components/com_jshopping/files/img_products/___________2.png;https://paksmet.ru/catalog/sertifikat/NS-3.pdf;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3105;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_3.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_3.jpg;"<p>Верстак ВП-3 состоит: столешница из МДФ, покрытая оцинкованным листовым металлом; стенка задняя металлическая; металлическая верстачная опора; тумба с 5-ю выдвижными ящиками на <span class=""bold"">телескопических направляющих</span> (нагрузка до 30 кг) запирающимися на центральный замок; полка верстачная (нагрузка до 40 кг). Тумбу можно установить как с левой, так и с правой стороны верстака. Верстак может комплектоваться перфорированным экраном соответствующего размера с возможностью крепления крючков и держателей для инструмента.</p>";https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_CART.jpg;https://paksmet.ru/catalog/pasport/pasport_vp.pdf;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3105;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_3.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_3.jpg;"<p>Верстак ВП-3 состоит: столешница из МДФ, покрытая оцинкованным листовым металлом; стенка задняя металлическая; металлическая верстачная опора; тумба с 5-ю выдвижными ящиками на <span class=""bold"">телескопических направляющих</span> (нагрузка до 30 кг) запирающимися на центральный замок; полка верстачная (нагрузка до 40 кг). Тумбу можно установить как с левой, так и с правой стороны верстака. Верстак может комплектоваться перфорированным экраном соответствующего размера с возможностью крепления крючков и держателей для инструмента.</p>";https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_CART.jpg;https://paksmet.ru/catalog/sertifikat/NS-3.pdf;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3109;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_5.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_5.jpg;"<p>Верстак ВП-5 состоит из отдельных модулей: столешница из МДФ, покрытая оцинкованным листовым металлом; стенка задняя металлическая; две тумбы с 2-мя съемными полками (нагрузка 30 кг); дверь запирающаяся замком; полка верстачная (нагрузка 40 кг). Верстак может комплектоваться перфорированным экраном соответствующего размера с возможностью крепления крючков и держателей для инструмента – заказывается отдельно.</p>";https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_SHAM.jpg;https://paksmet.ru/catalog/pasport/pasport_vp.pdf;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3109;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_5.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_5.jpg;"<p>Верстак ВП-5 состоит из отдельных модулей: столешница из МДФ, покрытая оцинкованным листовым металлом; стенка задняя металлическая; две тумбы с 2-мя съемными полками (нагрузка 30 кг); дверь запирающаяся замком; полка верстачная (нагрузка 40 кг). Верстак может комплектоваться перфорированным экраном соответствующего размера с возможностью крепления крючков и держателей для инструмента – заказывается отдельно.</p>";https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_SHAM.jpg;https://paksmet.ru/catalog/sertifikat/NS-3.pdf;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3112;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_4.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_4.jpg;<p>Верстак ВП-4 состоит из отдельных модулей: столешница из МДФ, покрытая оцинкованным листовым металлом, стенка задняя – металлическая, тумба с двумя съемными полками (нагрузка до 30 кг) и дверью запирающейся замком, тумба с 5-ю выдвижными ящиками (нагрузка до 30 кг) запирающимися на центральный замок, полка верстачная (нагрузка до 40 кг).  Верстак может комплектоваться перфорированным экраном соответствующего размера  с возможностью крепления крючков и держателей для инструмента – заказывается отдельно.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/___________11.png;https://paksmet.ru/catalog/pasport/pasport_vp.pdf;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3112;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_4.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_4.jpg;<p>Верстак ВП-4 состоит из отдельных модулей: столешница из МДФ, покрытая оцинкованным листовым металлом, стенка задняя – металлическая, тумба с двумя съемными полками (нагрузка до 30 кг) и дверью запирающейся замком, тумба с 5-ю выдвижными ящиками (нагрузка до 30 кг) запирающимися на центральный замок, полка верстачная (нагрузка до 40 кг).  Верстак может комплектоваться перфорированным экраном соответствующего размера  с возможностью крепления крючков и держателей для инструмента – заказывается отдельно.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/___________11.png;https://paksmet.ruhttps://www.youtube.com/watch?v=2r-nCAil6ws;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3112;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_4.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_4.jpg;<p>Верстак ВП-4 состоит из отдельных модулей: столешница из МДФ, покрытая оцинкованным листовым металлом, стенка задняя – металлическая, тумба с двумя съемными полками (нагрузка до 30 кг) и дверью запирающейся замком, тумба с 5-ю выдвижными ящиками (нагрузка до 30 кг) запирающимися на центральный замок, полка верстачная (нагрузка до 40 кг).  Верстак может комплектоваться перфорированным экраном соответствующего размера  с возможностью крепления крючков и держателей для инструмента – заказывается отдельно.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/___________11.png;https://paksmet.ru/catalog/sertifikat/NS-3.pdf;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3112;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_4.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_4.jpg;<p>Верстак ВП-4 состоит из отдельных модулей: столешница из МДФ, покрытая оцинкованным листовым металлом, стенка задняя – металлическая, тумба с двумя съемными полками (нагрузка до 30 кг) и дверью запирающейся замком, тумба с 5-ю выдвижными ящиками (нагрузка до 30 кг) запирающимися на центральный замок, полка верстачная (нагрузка до 40 кг).  Верстак может комплектоваться перфорированным экраном соответствующего размера  с возможностью крепления крючков и держателей для инструмента – заказывается отдельно.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_SHAM.jpg;https://paksmet.ru/catalog/pasport/pasport_vp.pdf;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3112;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_4.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_4.jpg;<p>Верстак ВП-4 состоит из отдельных модулей: столешница из МДФ, покрытая оцинкованным листовым металлом, стенка задняя – металлическая, тумба с двумя съемными полками (нагрузка до 30 кг) и дверью запирающейся замком, тумба с 5-ю выдвижными ящиками (нагрузка до 30 кг) запирающимися на центральный замок, полка верстачная (нагрузка до 40 кг).  Верстак может комплектоваться перфорированным экраном соответствующего размера  с возможностью крепления крючков и держателей для инструмента – заказывается отдельно.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_SHAM.jpg;https://paksmet.ruhttps://www.youtube.com/watch?v=2r-nCAil6ws;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3112;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_4.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_4.jpg;<p>Верстак ВП-4 состоит из отдельных модулей: столешница из МДФ, покрытая оцинкованным листовым металлом, стенка задняя – металлическая, тумба с двумя съемными полками (нагрузка до 30 кг) и дверью запирающейся замком, тумба с 5-ю выдвижными ящиками (нагрузка до 30 кг) запирающимися на центральный замок, полка верстачная (нагрузка до 40 кг).  Верстак может комплектоваться перфорированным экраном соответствующего размера  с возможностью крепления крючков и держателей для инструмента – заказывается отдельно.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_SHAM.jpg;https://paksmet.ru/catalog/sertifikat/NS-3.pdf;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3112;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_4.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_4.jpg;<p>Верстак ВП-4 состоит из отдельных модулей: столешница из МДФ, покрытая оцинкованным листовым металлом, стенка задняя – металлическая, тумба с двумя съемными полками (нагрузка до 30 кг) и дверью запирающейся замком, тумба с 5-ю выдвижными ящиками (нагрузка до 30 кг) запирающимися на центральный замок, полка верстачная (нагрузка до 40 кг).  Верстак может комплектоваться перфорированным экраном соответствующего размера  с возможностью крепления крючков и держателей для инструмента – заказывается отдельно.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_CART.jpg;https://paksmet.ru/catalog/pasport/pasport_vp.pdf;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3112;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_4.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_4.jpg;<p>Верстак ВП-4 состоит из отдельных модулей: столешница из МДФ, покрытая оцинкованным листовым металлом, стенка задняя – металлическая, тумба с двумя съемными полками (нагрузка до 30 кг) и дверью запирающейся замком, тумба с 5-ю выдвижными ящиками (нагрузка до 30 кг) запирающимися на центральный замок, полка верстачная (нагрузка до 40 кг).  Верстак может комплектоваться перфорированным экраном соответствующего размера  с возможностью крепления крючков и держателей для инструмента – заказывается отдельно.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_CART.jpg;https://paksmet.ruhttps://www.youtube.com/watch?v=2r-nCAil6ws;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3112;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_4.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_4.jpg;<p>Верстак ВП-4 состоит из отдельных модулей: столешница из МДФ, покрытая оцинкованным листовым металлом, стенка задняя – металлическая, тумба с двумя съемными полками (нагрузка до 30 кг) и дверью запирающейся замком, тумба с 5-ю выдвижными ящиками (нагрузка до 30 кг) запирающимися на центральный замок, полка верстачная (нагрузка до 40 кг).  Верстак может комплектоваться перфорированным экраном соответствующего размера  с возможностью крепления крючков и держателей для инструмента – заказывается отдельно.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_CART.jpg;https://paksmet.ru/catalog/sertifikat/NS-3.pdf;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3115;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_4.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_4.jpg;<p>Верстак ВП-4т состоит из отдельных модулей: столешница из МДФ, покрытая оцинкованным листовым металлом, стенка задняя – металлическая, тумба с двумя съемными полками (нагрузка до 30 кг) и дверью запирающейся замком, тумба с 5-ю выдвижными ящиками на телескопических направляющих (нагрузка до 30 кг) запирающимися на центральный замок, полка верстачная (нагрузка до 40 кг).  Верстак может комплектоваться перфорированным экраном соответствующего размера  с возможностью крепления крючков и держателей для инструмента – заказывается отдельно.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/___________21.png;https://paksmet.ru/catalog/pasport/pasport_vp.pdf;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3115;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_4.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_4.jpg;<p>Верстак ВП-4т состоит из отдельных модулей: столешница из МДФ, покрытая оцинкованным листовым металлом, стенка задняя – металлическая, тумба с двумя съемными полками (нагрузка до 30 кг) и дверью запирающейся замком, тумба с 5-ю выдвижными ящиками на телескопических направляющих (нагрузка до 30 кг) запирающимися на центральный замок, полка верстачная (нагрузка до 40 кг).  Верстак может комплектоваться перфорированным экраном соответствующего размера  с возможностью крепления крючков и держателей для инструмента – заказывается отдельно.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/___________21.png;https://paksmet.ruhttps://www.youtube.com/watch?v=2r-nCAil6ws;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3115;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_4.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_4.jpg;<p>Верстак ВП-4т состоит из отдельных модулей: столешница из МДФ, покрытая оцинкованным листовым металлом, стенка задняя – металлическая, тумба с двумя съемными полками (нагрузка до 30 кг) и дверью запирающейся замком, тумба с 5-ю выдвижными ящиками на телескопических направляющих (нагрузка до 30 кг) запирающимися на центральный замок, полка верстачная (нагрузка до 40 кг).  Верстак может комплектоваться перфорированным экраном соответствующего размера  с возможностью крепления крючков и держателей для инструмента – заказывается отдельно.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/___________21.png;https://paksmet.ru/catalog/sertifikat/NS-3.pdf;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3115;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_4.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_4.jpg;<p>Верстак ВП-4т состоит из отдельных модулей: столешница из МДФ, покрытая оцинкованным листовым металлом, стенка задняя – металлическая, тумба с двумя съемными полками (нагрузка до 30 кг) и дверью запирающейся замком, тумба с 5-ю выдвижными ящиками на телескопических направляющих (нагрузка до 30 кг) запирающимися на центральный замок, полка верстачная (нагрузка до 40 кг).  Верстак может комплектоваться перфорированным экраном соответствующего размера  с возможностью крепления крючков и держателей для инструмента – заказывается отдельно.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_CART.jpg;https://paksmet.ru/catalog/pasport/pasport_vp.pdf;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3115;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_4.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_4.jpg;<p>Верстак ВП-4т состоит из отдельных модулей: столешница из МДФ, покрытая оцинкованным листовым металлом, стенка задняя – металлическая, тумба с двумя съемными полками (нагрузка до 30 кг) и дверью запирающейся замком, тумба с 5-ю выдвижными ящиками на телескопических направляющих (нагрузка до 30 кг) запирающимися на центральный замок, полка верстачная (нагрузка до 40 кг).  Верстак может комплектоваться перфорированным экраном соответствующего размера  с возможностью крепления крючков и держателей для инструмента – заказывается отдельно.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_CART.jpg;https://paksmet.ruhttps://www.youtube.com/watch?v=2r-nCAil6ws;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3115;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_4.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_4.jpg;<p>Верстак ВП-4т состоит из отдельных модулей: столешница из МДФ, покрытая оцинкованным листовым металлом, стенка задняя – металлическая, тумба с двумя съемными полками (нагрузка до 30 кг) и дверью запирающейся замком, тумба с 5-ю выдвижными ящиками на телескопических направляющих (нагрузка до 30 кг) запирающимися на центральный замок, полка верстачная (нагрузка до 40 кг).  Верстак может комплектоваться перфорированным экраном соответствующего размера  с возможностью крепления крючков и держателей для инструмента – заказывается отдельно.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_CART.jpg;https://paksmet.ru/catalog/sertifikat/NS-3.pdf;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
