IE_XML_ID;IE_NAME;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_CODE;IE_DETAIL_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP59;IP_PROP64;IP_PROP74;IP_PROP265;IP_PROP61;IP_PROP81;IP_PROP325;IC_GROUP0;IC_GROUP1;IC_GROUP2;CV_PRICE_1;CV_CURRENCY_1
2786;Стойка МС-500;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_full_Stoyka_MC1.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/full_Stoyka_MC1.jpg;"<p>Стойки являются одним из основных элементов металлического стеллажа. Шаг отверстий на стойках для крепления полок составляет 25 мм. Стеллажные стойки серии МС-500, изготовленны из высокопрочной стали специальной марки, позволяют выдерживать <span class=""bold""> равномерно распределенную нагрузку на 4 шт. </span> до 500 кг. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>";;https://paksmet.ru/catalog/pasport/titan.pdf;Paksmet;Россия;294;;;Металлические стеллажи;Стеллажи с нагрузкой до 500 кг;;;RUB
2786;Стойка МС-500;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_full_Stoyka_MC1.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/full_Stoyka_MC1.jpg;"<p>Стойки являются одним из основных элементов металлического стеллажа. Шаг отверстий на стойках для крепления полок составляет 25 мм. Стеллажные стойки серии МС-500, изготовленны из высокопрочной стали специальной марки, позволяют выдерживать <span class=""bold""> равномерно распределенную нагрузку на 4 шт. </span> до 500 кг. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>";;https://paksmet.ru/catalog/instr_stellaj.swf;Paksmet;Россия;294;;;Металлические стеллажи;Стеллажи с нагрузкой до 500 кг;;;RUB
2786;Стойка МС-500;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_full_Stoyka_MC1.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/full_Stoyka_MC1.jpg;"<p>Стойки являются одним из основных элементов металлического стеллажа. Шаг отверстий на стойках для крепления полок составляет 25 мм. Стеллажные стойки серии МС-500, изготовленны из высокопрочной стали специальной марки, позволяют выдерживать <span class=""bold""> равномерно распределенную нагрузку на 4 шт. </span> до 500 кг. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>";;https://paksmet.ru/catalog/tz/MS.docx;Paksmet;Россия;294;;;Металлические стеллажи;Стеллажи с нагрузкой до 500 кг;;;RUB
2786;Стойка МС-500;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_full_Stoyka_MC1.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/full_Stoyka_MC1.jpg;"<p>Стойки являются одним из основных элементов металлического стеллажа. Шаг отверстий на стойках для крепления полок составляет 25 мм. Стеллажные стойки серии МС-500, изготовленны из высокопрочной стали специальной марки, позволяют выдерживать <span class=""bold""> равномерно распределенную нагрузку на 4 шт. </span> до 500 кг. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>";;https://paksmet.ru/catalog/sertifikat/NS-2.pdf;Paksmet;Россия;294;;;Металлические стеллажи;Стеллажи с нагрузкой до 500 кг;;;RUB
2793;Полка МС-100;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_full_Polka_7501.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/full_Polka_7501.jpg;"<p>Полки являются одним из основных элементов металлического стеллажа. Установка полок по высоте произвольная - шаг отверстий для крепления полок составляет 25 мм. Стеллажные полки серии МС-100, изготовленны из высокопрочной стали специальной марки, позволяют выдерживать <span class=""bold""> равномерно распределенную нагрузку </span> до 100 кг. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>";;https://paksmet.ru/catalog/pasport/titan.pdf;Paksmet;Россия;294;;;Металлические стеллажи;Стеллажи с нагрузкой до 500 кг;;;RUB
2793;Полка МС-100;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_full_Polka_7501.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/full_Polka_7501.jpg;"<p>Полки являются одним из основных элементов металлического стеллажа. Установка полок по высоте произвольная - шаг отверстий для крепления полок составляет 25 мм. Стеллажные полки серии МС-100, изготовленны из высокопрочной стали специальной марки, позволяют выдерживать <span class=""bold""> равномерно распределенную нагрузку </span> до 100 кг. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>";;https://paksmet.ru/catalog/instr_stellaj.swf;Paksmet;Россия;294;;;Металлические стеллажи;Стеллажи с нагрузкой до 500 кг;;;RUB
2793;Полка МС-100;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_full_Polka_7501.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/full_Polka_7501.jpg;"<p>Полки являются одним из основных элементов металлического стеллажа. Установка полок по высоте произвольная - шаг отверстий для крепления полок составляет 25 мм. Стеллажные полки серии МС-100, изготовленны из высокопрочной стали специальной марки, позволяют выдерживать <span class=""bold""> равномерно распределенную нагрузку </span> до 100 кг. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>";;https://paksmet.ru/catalog/tz/MS.docx;Paksmet;Россия;294;;;Металлические стеллажи;Стеллажи с нагрузкой до 500 кг;;;RUB
2793;Полка МС-100;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_full_Polka_7501.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/full_Polka_7501.jpg;"<p>Полки являются одним из основных элементов металлического стеллажа. Установка полок по высоте произвольная - шаг отверстий для крепления полок составляет 25 мм. Стеллажные полки серии МС-100, изготовленны из высокопрочной стали специальной марки, позволяют выдерживать <span class=""bold""> равномерно распределенную нагрузку </span> до 100 кг. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>";;https://paksmet.ru/catalog/sertifikat/NS-2.pdf;Paksmet;Россия;294;;;Металлические стеллажи;Стеллажи с нагрузкой до 500 кг;;;RUB
2802;Металлический стеллаж МС-152;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_MC_750.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/MC_750.jpg;<p>Металлические стойки и полки стеллажа МС-152 изготовлены  из высокопрочной стали специальной марки, имеют дополнительные ребра жесткости.  Установка полок на произвольной высоте, шаг крепления полок составляет 25 мм. Допустимая равномерно распределенная нагрузка на одну полку 30 кг. Допустимая нагрузка на секцию до 120 кг.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/pasport/titan.pdf;Paksmet;Россия;294;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;Металлические стеллажи;Стеллажи с нагрузкой до 500 кг;Готовые комплекты металлических стеллажей МС - 500;;RUB
2802;Металлический стеллаж МС-152;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_MC_750.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/MC_750.jpg;<p>Металлические стойки и полки стеллажа МС-152 изготовлены  из высокопрочной стали специальной марки, имеют дополнительные ребра жесткости.  Установка полок на произвольной высоте, шаг крепления полок составляет 25 мм. Допустимая равномерно распределенная нагрузка на одну полку 30 кг. Допустимая нагрузка на секцию до 120 кг.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/instr_stellaj.swf;Paksmet;Россия;294;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;Металлические стеллажи;Стеллажи с нагрузкой до 500 кг;Готовые комплекты металлических стеллажей МС - 500;;RUB
2802;Металлический стеллаж МС-152;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_MC_750.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/MC_750.jpg;<p>Металлические стойки и полки стеллажа МС-152 изготовлены  из высокопрочной стали специальной марки, имеют дополнительные ребра жесткости.  Установка полок на произвольной высоте, шаг крепления полок составляет 25 мм. Допустимая равномерно распределенная нагрузка на одну полку 30 кг. Допустимая нагрузка на секцию до 120 кг.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/tz/MS.docx;Paksmet;Россия;294;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;Металлические стеллажи;Стеллажи с нагрузкой до 500 кг;Готовые комплекты металлических стеллажей МС - 500;;RUB
2802;Металлический стеллаж МС-152;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_MC_750.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/MC_750.jpg;<p>Металлические стойки и полки стеллажа МС-152 изготовлены  из высокопрочной стали специальной марки, имеют дополнительные ребра жесткости.  Установка полок на произвольной высоте, шаг крепления полок составляет 25 мм. Допустимая равномерно распределенная нагрузка на одну полку 30 кг. Допустимая нагрузка на секцию до 120 кг.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/sertifikat/NS-2.pdf;Paksmet;Россия;294;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;Металлические стеллажи;Стеллажи с нагрузкой до 500 кг;Готовые комплекты металлических стеллажей МС - 500;;RUB
2804;Металлический стеллаж МС-183;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_MC_750.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/MC_750.jpg;<p>Металлические стойки и полки стеллажа МС-183 изготовлены  из высокопрочной стали специальной марки, имеют дополнительные ребра жесткости.  Установка полок на произвольной высоте, шаг крепления полок составляет 25 мм. Допустимая равномерно распределенная нагрузка на одну полку 75 кг. Допустимая нагрузка на секцию до 300 кг.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/pasport/titan.pdf;Paksmet;Россия;294;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;Металлические стеллажи;Стеллажи с нагрузкой до 500 кг;Готовые комплекты металлических стеллажей МС - 500;;RUB
2804;Металлический стеллаж МС-183;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_MC_750.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/MC_750.jpg;<p>Металлические стойки и полки стеллажа МС-183 изготовлены  из высокопрочной стали специальной марки, имеют дополнительные ребра жесткости.  Установка полок на произвольной высоте, шаг крепления полок составляет 25 мм. Допустимая равномерно распределенная нагрузка на одну полку 75 кг. Допустимая нагрузка на секцию до 300 кг.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/instr_stellaj.swf;Paksmet;Россия;294;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;Металлические стеллажи;Стеллажи с нагрузкой до 500 кг;Готовые комплекты металлических стеллажей МС - 500;;RUB
2804;Металлический стеллаж МС-183;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_MC_750.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/MC_750.jpg;<p>Металлические стойки и полки стеллажа МС-183 изготовлены  из высокопрочной стали специальной марки, имеют дополнительные ребра жесткости.  Установка полок на произвольной высоте, шаг крепления полок составляет 25 мм. Допустимая равномерно распределенная нагрузка на одну полку 75 кг. Допустимая нагрузка на секцию до 300 кг.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/tz/MS.docx;Paksmet;Россия;294;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;Металлические стеллажи;Стеллажи с нагрузкой до 500 кг;Готовые комплекты металлических стеллажей МС - 500;;RUB
2804;Металлический стеллаж МС-183;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_MC_750.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/MC_750.jpg;<p>Металлические стойки и полки стеллажа МС-183 изготовлены  из высокопрочной стали специальной марки, имеют дополнительные ребра жесткости.  Установка полок на произвольной высоте, шаг крепления полок составляет 25 мм. Допустимая равномерно распределенная нагрузка на одну полку 75 кг. Допустимая нагрузка на секцию до 300 кг.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/sertifikat/NS-2.pdf;Paksmet;Россия;294;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;Металлические стеллажи;Стеллажи с нагрузкой до 500 кг;Готовые комплекты металлических стеллажей МС - 500;;RUB
2806;Металлический стеллаж МС-234/500;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_MC_500.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/MC_500.jpg;<p>Металлические стойки и полки стеллажа МС-234/500 изготовлены  из высокопрочной стали специальной марки, имеют дополнительные ребра жесткости.  Установка полок на произвольной высоте, шаг крепления полок составляет 25 мм. Допустимая равномерно распределенная нагрузка на одну полку 100 кг. Допустимая нагрузка на секцию до 500 кг.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/pasport/titan.pdf;Paksmet;Россия;294;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;Металлические стеллажи;Стеллажи с нагрузкой до 500 кг;Готовые комплекты металлических стеллажей МС - 500;;RUB
2806;Металлический стеллаж МС-234/500;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_MC_500.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/MC_500.jpg;<p>Металлические стойки и полки стеллажа МС-234/500 изготовлены  из высокопрочной стали специальной марки, имеют дополнительные ребра жесткости.  Установка полок на произвольной высоте, шаг крепления полок составляет 25 мм. Допустимая равномерно распределенная нагрузка на одну полку 100 кг. Допустимая нагрузка на секцию до 500 кг.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/instr_stellaj.swf;Paksmet;Россия;294;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;Металлические стеллажи;Стеллажи с нагрузкой до 500 кг;Готовые комплекты металлических стеллажей МС - 500;;RUB
2806;Металлический стеллаж МС-234/500;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_MC_500.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/MC_500.jpg;<p>Металлические стойки и полки стеллажа МС-234/500 изготовлены  из высокопрочной стали специальной марки, имеют дополнительные ребра жесткости.  Установка полок на произвольной высоте, шаг крепления полок составляет 25 мм. Допустимая равномерно распределенная нагрузка на одну полку 100 кг. Допустимая нагрузка на секцию до 500 кг.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/tz/MS.docx;Paksmet;Россия;294;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;Металлические стеллажи;Стеллажи с нагрузкой до 500 кг;Готовые комплекты металлических стеллажей МС - 500;;RUB
2806;Металлический стеллаж МС-234/500;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_MC_500.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/MC_500.jpg;<p>Металлические стойки и полки стеллажа МС-234/500 изготовлены  из высокопрочной стали специальной марки, имеют дополнительные ребра жесткости.  Установка полок на произвольной высоте, шаг крепления полок составляет 25 мм. Допустимая равномерно распределенная нагрузка на одну полку 100 кг. Допустимая нагрузка на секцию до 500 кг.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/sertifikat/NS-2.pdf;Paksmet;Россия;294;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;Металлические стеллажи;Стеллажи с нагрузкой до 500 кг;Готовые комплекты металлических стеллажей МС - 500;;RUB
2808;Металлический стеллаж МС-244/500;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_MC_5002.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/MC_5002.jpg;<p>Металлические стойки и полки стеллажа МС-244/500 изготовлены  из высокопрочной стали специальной марки, имеют дополнительные ребра жесткости.  Установка полок на произвольной высоте, шаг крепления полок составляет 25 мм. Допустимая равномерно распределенная нагрузка на одну полку 100 кг. Допустимая нагрузка на секцию до 500 кг.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/pasport/titan.pdf;Paksmet;Россия;294;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;Металлические стеллажи;Стеллажи с нагрузкой до 500 кг;Готовые комплекты металлических стеллажей МС - 500;;RUB
2808;Металлический стеллаж МС-244/500;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_MC_5002.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/MC_5002.jpg;<p>Металлические стойки и полки стеллажа МС-244/500 изготовлены  из высокопрочной стали специальной марки, имеют дополнительные ребра жесткости.  Установка полок на произвольной высоте, шаг крепления полок составляет 25 мм. Допустимая равномерно распределенная нагрузка на одну полку 100 кг. Допустимая нагрузка на секцию до 500 кг.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/instr_stellaj.swf;Paksmet;Россия;294;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;Металлические стеллажи;Стеллажи с нагрузкой до 500 кг;Готовые комплекты металлических стеллажей МС - 500;;RUB
2808;Металлический стеллаж МС-244/500;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_MC_5002.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/MC_5002.jpg;<p>Металлические стойки и полки стеллажа МС-244/500 изготовлены  из высокопрочной стали специальной марки, имеют дополнительные ребра жесткости.  Установка полок на произвольной высоте, шаг крепления полок составляет 25 мм. Допустимая равномерно распределенная нагрузка на одну полку 100 кг. Допустимая нагрузка на секцию до 500 кг.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/tz/MS.docx;Paksmet;Россия;294;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;Металлические стеллажи;Стеллажи с нагрузкой до 500 кг;Готовые комплекты металлических стеллажей МС - 500;;RUB
2808;Металлический стеллаж МС-244/500;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_MC_5002.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/MC_5002.jpg;<p>Металлические стойки и полки стеллажа МС-244/500 изготовлены  из высокопрочной стали специальной марки, имеют дополнительные ребра жесткости.  Установка полок на произвольной высоте, шаг крепления полок составляет 25 мм. Допустимая равномерно распределенная нагрузка на одну полку 100 кг. Допустимая нагрузка на секцию до 500 кг.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/sertifikat/NS-2.pdf;Paksmet;Россия;294;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;Металлические стеллажи;Стеллажи с нагрузкой до 500 кг;Готовые комплекты металлических стеллажей МС - 500;;RUB
2810;Металлический стеллаж МС-254/500;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_MC_5004.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/MC_5004.jpg;<p>Металлические стойки и полки стеллажа МС-254/500 изготовлены  из высокопрочной стали специальной марки, имеют дополнительные ребра жесткости.  Установка полок на произвольной высоте, шаг крепления полок составляет 25 мм. Допустимая равномерно распределенная нагрузка на одну полку 100 кг. Допустимая нагрузка на секцию до 500 кг.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/pasport/titan.pdf;Paksmet;Россия;294;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;Металлические стеллажи;Стеллажи с нагрузкой до 500 кг;Готовые комплекты металлических стеллажей МС - 500;;RUB
2810;Металлический стеллаж МС-254/500;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_MC_5004.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/MC_5004.jpg;<p>Металлические стойки и полки стеллажа МС-254/500 изготовлены  из высокопрочной стали специальной марки, имеют дополнительные ребра жесткости.  Установка полок на произвольной высоте, шаг крепления полок составляет 25 мм. Допустимая равномерно распределенная нагрузка на одну полку 100 кг. Допустимая нагрузка на секцию до 500 кг.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/instr_stellaj.swf;Paksmet;Россия;294;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;Металлические стеллажи;Стеллажи с нагрузкой до 500 кг;Готовые комплекты металлических стеллажей МС - 500;;RUB
2810;Металлический стеллаж МС-254/500;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_MC_5004.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/MC_5004.jpg;<p>Металлические стойки и полки стеллажа МС-254/500 изготовлены  из высокопрочной стали специальной марки, имеют дополнительные ребра жесткости.  Установка полок на произвольной высоте, шаг крепления полок составляет 25 мм. Допустимая равномерно распределенная нагрузка на одну полку 100 кг. Допустимая нагрузка на секцию до 500 кг.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/tz/MS.docx;Paksmet;Россия;294;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;Металлические стеллажи;Стеллажи с нагрузкой до 500 кг;Готовые комплекты металлических стеллажей МС - 500;;RUB
2810;Металлический стеллаж МС-254/500;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_MC_5004.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/MC_5004.jpg;<p>Металлические стойки и полки стеллажа МС-254/500 изготовлены  из высокопрочной стали специальной марки, имеют дополнительные ребра жесткости.  Установка полок на произвольной высоте, шаг крепления полок составляет 25 мм. Допустимая равномерно распределенная нагрузка на одну полку 100 кг. Допустимая нагрузка на секцию до 500 кг.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/sertifikat/NS-2.pdf;Paksmet;Россия;294;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;Металлические стеллажи;Стеллажи с нагрузкой до 500 кг;Готовые комплекты металлических стеллажей МС - 500;;RUB
2812;Металлический стеллаж МС-264/500;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_MC_5006.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/MC_5006.jpg;<p>Металлические стойки и полки стеллажа МС-264/500 изготовлены  из высокопрочной стали специальной марки, имеют дополнительные ребра жесткости.  Установка полок на произвольной высоте, шаг крепления полок составляет 25 мм. Допустимая равномерно распределенная нагрузка на одну полку 100 кг. Допустимая нагрузка на секцию до 500 кг.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/pasport/titan.pdf;Paksmet;Россия;294;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;Металлические стеллажи;Стеллажи с нагрузкой до 500 кг;Готовые комплекты металлических стеллажей МС - 500;;RUB
