IE_XML_ID;IE_NAME;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_CODE;IE_DETAIL_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP59;IP_PROP64;IP_PROP324;IP_PROP71;IP_PROP72;IP_PROP73;IP_PROP81;IP_PROP325;IC_GROUP0;CV_PRICE_1;CV_CURRENCY_1
3309;Шкаф гардеробный GS;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_shkaf-gs.jpg;;html;Shkaf-garderobnyj-GS;html;https://paksmet.ru/components/com_jshopping/files/img_products/shkaf-gs.jpg;<p>Шкаф разборный металлический для хранения одежды и вещей. Полимерное порошковое покрытие белого цвета (RAL 9016).</p>;;https://paksmet.ru/catalog/pasport/instr_gs.jpg;4 пластиковые корзины 185х430х555 мм;866;492;585;белый (RAL 9016);10 лет;Гардеробные системы;10 715;RUB
3309;Шкаф гардеробный GS;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_shkaf-gs.jpg;;html;Shkaf-garderobnyj-GS;html;https://paksmet.ru/components/com_jshopping/files/img_products/shkaf-gs.jpg;<p>Шкаф разборный металлический для хранения одежды и вещей. Полимерное порошковое покрытие белого цвета (RAL 9016).</p>;;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;4 пластиковые корзины 185х430х555 мм;866;492;585;белый (RAL 9016);10 лет;Гардеробные системы;10 715;RUB
