IE_XML_ID;IE_NAME;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_CODE;IE_DETAIL_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP59;IP_PROP64;IP_PROP74;IP_PROP265;IP_PROP61;IP_PROP324;IP_PROP81;IP_PROP325;IC_GROUP0;CV_PRICE_1;CV_CURRENCY_1
3479;Комплекты гардеробной системы ТИТАН-GS-350 / GS-450;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_GS-1.2.JPG;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/GS-1.2.JPG;<p>Комплекты гардеробной системы Титан - GS - 350 и Титан-GS-450 - это готовое решение. Система собирается в 5 разных конфигурациях, что позволяет подстраивать ее под размеры помещения и ориентироваться на личные пожелания по расположению отдельных элементов. В комплект входят несущие рельсы и навесные направляющие, полки, штанги, аксессуары, крепежные элементы. Можно докупить множество дополнительных компонентов для гардеробной системы.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/GS-4.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;Paksmet;Россия;294;;;;Гардеробные системы;;RUB
3479;Комплекты гардеробной системы ТИТАН-GS-350 / GS-450;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_GS-1.2.JPG;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/GS-1.2.JPG;<p>Комплекты гардеробной системы Титан - GS - 350 и Титан-GS-450 - это готовое решение. Система собирается в 5 разных конфигурациях, что позволяет подстраивать ее под размеры помещения и ориентироваться на личные пожелания по расположению отдельных элементов. В комплект входят несущие рельсы и навесные направляющие, полки, штанги, аксессуары, крепежные элементы. Можно докупить множество дополнительных компонентов для гардеробной системы.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/GS-4.jpg;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;Paksmet;Россия;294;;;;Гардеробные системы;;RUB
3479;Комплекты гардеробной системы ТИТАН-GS-350 / GS-450;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_GS-1.2.JPG;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/GS-1.2.JPG;<p>Комплекты гардеробной системы Титан - GS - 350 и Титан-GS-450 - это готовое решение. Система собирается в 5 разных конфигурациях, что позволяет подстраивать ее под размеры помещения и ориентироваться на личные пожелания по расположению отдельных элементов. В комплект входят несущие рельсы и навесные направляющие, полки, штанги, аксессуары, крепежные элементы. Можно докупить множество дополнительных компонентов для гардеробной системы.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/GS-5.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;Paksmet;Россия;294;;;;Гардеробные системы;;RUB
3479;Комплекты гардеробной системы ТИТАН-GS-350 / GS-450;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_GS-1.2.JPG;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/GS-1.2.JPG;<p>Комплекты гардеробной системы Титан - GS - 350 и Титан-GS-450 - это готовое решение. Система собирается в 5 разных конфигурациях, что позволяет подстраивать ее под размеры помещения и ориентироваться на личные пожелания по расположению отдельных элементов. В комплект входят несущие рельсы и навесные направляющие, полки, штанги, аксессуары, крепежные элементы. Можно докупить множество дополнительных компонентов для гардеробной системы.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/GS-5.jpg;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;Paksmet;Россия;294;;;;Гардеробные системы;;RUB
3482;Комплекты гардеробной системы ТИТАН-GS-350S / GS-450S;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_GS-3.4.JPG;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/GS-3.4.JPG;<p>Гардеробная системы Титан GS-350S и Титан GS-450S - это базовый комплект для любого типа помещения. Полки могут размещаться на любом удобном уровне, шаг установки кронштейнов для полок 32 мм. В комплект входят несущий рельс и навесные направляющие, полки, штанга, аксессуары. Можно докупить множество дополнительных компонентов для гардеробной системы.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/pasport/instr_gs.jpg;Paksmet;Россия;294;;;;Гардеробные системы;;RUB
3482;Комплекты гардеробной системы ТИТАН-GS-350S / GS-450S;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_GS-3.4.JPG;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/GS-3.4.JPG;<p>Гардеробная системы Титан GS-350S и Титан GS-450S - это базовый комплект для любого типа помещения. Полки могут размещаться на любом удобном уровне, шаг установки кронштейнов для полок 32 мм. В комплект входят несущий рельс и навесные направляющие, полки, штанга, аксессуары. Можно докупить множество дополнительных компонентов для гардеробной системы.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;Paksmet;Россия;294;;;;Гардеробные системы;;RUB
3485;Шкаф гардеробный GS;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_shkaf-gs.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/shkaf-gs.jpg;<p>Шкаф разборный металлический для хранения одежды и вещей. Полимерное порошковое покрытие белого цвета (RAL 9016).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;Paksmet;Россия;294;4 пластиковые корзины 185х430х555 мм;белый (RAL 9016);10 лет;Гардеробные системы;;RUB
3487;Рельс несущий;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_8512762.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/8512762.jpg;<p>Прочный рельс несущий  для гардеробной системы - основа для крепления стоек, которые, в свою очередь, являются базой для размещения полок и корзин. Крепится непосредственно к стене, на него навешиваются стойки. Рекомендуется использовать, т.к. позволяет корректировать расстояние между направляющими, что практически исключает ошибки при монтаже. В зависимости от материала поверхности, необходимо правильно подобрать дюбели и саморезы! Порошкое полимерное покрытие белого цвета (RAL 9016).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0020.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;Paksmet;Россия;294;;;;Гардеробные системы;;RUB
3487;Рельс несущий;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_8512762.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/8512762.jpg;<p>Прочный рельс несущий  для гардеробной системы - основа для крепления стоек, которые, в свою очередь, являются базой для размещения полок и корзин. Крепится непосредственно к стене, на него навешиваются стойки. Рекомендуется использовать, т.к. позволяет корректировать расстояние между направляющими, что практически исключает ошибки при монтаже. В зависимости от материала поверхности, необходимо правильно подобрать дюбели и саморезы! Порошкое полимерное покрытие белого цвета (RAL 9016).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0020.jpg;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;Paksmet;Россия;294;;;;Гардеробные системы;;RUB
3492;Стойка;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_stoyka.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/stoyka.jpg;<p>Стойки для монтажа кронштейнов располагаются на несущем рельсе и при необходимости могут дополнительно крепиться к стене. На стойке имеется два ряда пазов для крепления специальных кронштейнов под полки и перекладины. Порошкое полимерное покрытие белого цвета (RAL 9016).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0019.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;Paksmet;Россия;294;;;;Гардеробные системы;;RUB
3492;Стойка;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_stoyka.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/stoyka.jpg;<p>Стойки для монтажа кронштейнов располагаются на несущем рельсе и при необходимости могут дополнительно крепиться к стене. На стойке имеется два ряда пазов для крепления специальных кронштейнов под полки и перекладины. Порошкое полимерное покрытие белого цвета (RAL 9016).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0019.jpg;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;Paksmet;Россия;294;;;;Гардеробные системы;;RUB
3498;Кронштейн для полки;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_full_kron-gs.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/full_kron-gs.jpg;<p>Кронштейн для установки полок/корзин устанавливается в перфорацию стойки на удобной высоте с возможным шагом крепления 32 мм. Максимальная нагрузка на кронштейн до 40 кг. Порошкое полимерное покрытие белого цвета (RAL 9016).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/full_kron-gs2.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;Paksmet;Россия;294;;;;Гардеробные системы;;RUB
3498;Кронштейн для полки;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_full_kron-gs.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/full_kron-gs.jpg;<p>Кронштейн для установки полок/корзин устанавливается в перфорацию стойки на удобной высоте с возможным шагом крепления 32 мм. Максимальная нагрузка на кронштейн до 40 кг. Порошкое полимерное покрытие белого цвета (RAL 9016).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/full_kron-gs2.jpg;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;Paksmet;Россия;294;;;;Гардеробные системы;;RUB
3501;Заглушки для кронштейна GS;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_zagl_kron.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/zagl_kron.jpg;<p>Заглушки укрепляют фиксацию сеточных полок на кронштейнах и придают максимально эстетический вид готовой гардеробной системе. Подходят для кронштейнов длиной 335 мм и 435 мм. Для кронштейнов длиной 335 мм имеется специальная насечка, которая позволяет надломить заглушку до подходящего размера. В один комплект входит две заглушки.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0022.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;Paksmet;Россия;294;2 шт в упаковке;белый (RAL 9016);10 лет;Гардеробные системы;;RUB
3501;Заглушки для кронштейна GS;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_zagl_kron.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/zagl_kron.jpg;<p>Заглушки укрепляют фиксацию сеточных полок на кронштейнах и придают максимально эстетический вид готовой гардеробной системе. Подходят для кронштейнов длиной 335 мм и 435 мм. Для кронштейнов длиной 335 мм имеется специальная насечка, которая позволяет надломить заглушку до подходящего размера. В один комплект входит две заглушки.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0022.jpg;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;Paksmet;Россия;294;2 шт в упаковке;белый (RAL 9016);10 лет;Гардеробные системы;;RUB
3503;Полка сетчатая;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_polka_set.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/polka_set.jpg;<p>Полка сетчатая металлическая  - один из основных компонентов системы для размещения одежды и прочих предметов гардероба. Представлена в 3-х размерах с разной глубиной.  Удобное и мультифункциональное использование. Порошкое полимерное покрытие белого цвета (RAL 9016).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0021.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;Paksmet;Россия;294;;;;Гардеробные системы;;RUB
3503;Полка сетчатая;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_polka_set.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/polka_set.jpg;<p>Полка сетчатая металлическая  - один из основных компонентов системы для размещения одежды и прочих предметов гардероба. Представлена в 3-х размерах с разной глубиной.  Удобное и мультифункциональное использование. Порошкое полимерное покрытие белого цвета (RAL 9016).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0021.jpg;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;Paksmet;Россия;294;;;;Гардеробные системы;;RUB
