IE_XML_ID;IE_NAME;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_CODE;IE_DETAIL_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP59;IP_PROP64;IP_PROP74;IP_PROP265;IP_PROP61;IP_PROP324;IP_PROP81;IP_PROP325;IP_PROP328;IP_PROP329;IC_GROUP0;CV_PRICE_1;CV_CURRENCY_1
3586;Металлический шкаф для документов  ШАМ-24.О;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_SHAM_24_O.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/SHAM_24_O.jpg;<p>Шкаф разборный металлический двухсекционный с 4-мя отделениями. В каждой секции: одна полка. Двери с индивидуальным врезным замком. Шкаф предназначен для хранения архивов, офисной и бухгалтерской документации. Полимерное порошковое покрытие светло-серого цвета (RAL 7035). Возможна установка регулируемых опор (в комплект не входят).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_22.jpg;https://paksmet.ru/catalog/pasport/pasport_24.pdf;Paksmet;Россия;294;4 полки, 1 ригельный замок;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические шкафы;;RUB
3586;Металлический шкаф для документов  ШАМ-24.О;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_SHAM_24_O.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/SHAM_24_O.jpg;<p>Шкаф разборный металлический двухсекционный с 4-мя отделениями. В каждой секции: одна полка. Двери с индивидуальным врезным замком. Шкаф предназначен для хранения архивов, офисной и бухгалтерской документации. Полимерное порошковое покрытие светло-серого цвета (RAL 7035). Возможна установка регулируемых опор (в комплект не входят).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_22.jpg;https://paksmet.ru/catalog/sertifikat/NS-1.pdf;Paksmet;Россия;294;4 полки, 1 ригельный замок;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические шкафы;;RUB
3588;Трехсекционный металлический шкаф для сумок ШРМ-312;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_SHRM_312.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/SHRM_312.jpg;<p>Металлический разборный шкаф состоит из двенадцати отделений. Шкафы ШРМ-312 используются для хранения пакетов и сумок в крупных магазинах, личных вещей  в раздевалках спортклубов и фитнес-центров. Каждое отделение оснащено врезным замком. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/312.jpg;https://paksmet.ru/catalog/pasport/instr_sumochnica.pdf;Paksmet;Россия;294;12 врезных замков;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические шкафы;;RUB
3588;Трехсекционный металлический шкаф для сумок ШРМ-312;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_SHRM_312.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/SHRM_312.jpg;<p>Металлический разборный шкаф состоит из двенадцати отделений. Шкафы ШРМ-312 используются для хранения пакетов и сумок в крупных магазинах, личных вещей  в раздевалках спортклубов и фитнес-центров. Каждое отделение оснащено врезным замком. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/312.jpg;https://paksmet.ru/catalog/tz/SHRM-312.docx;Paksmet;Россия;294;12 врезных замков;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические шкафы;;RUB
3588;Трехсекционный металлический шкаф для сумок ШРМ-312;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_SHRM_312.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/SHRM_312.jpg;<p>Металлический разборный шкаф состоит из двенадцати отделений. Шкафы ШРМ-312 используются для хранения пакетов и сумок в крупных магазинах, личных вещей  в раздевалках спортклубов и фитнес-центров. Каждое отделение оснащено врезным замком. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/312.jpg;https://paksmet.ru/catalog/sertifikat/NS-1.pdf;Paksmet;Россия;294;12 врезных замков;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические шкафы;;RUB
3588;Трехсекционный металлический шкаф для сумок ШРМ-312;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_SHRM_312.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/SHRM_312.jpg;<p>Металлический разборный шкаф состоит из двенадцати отделений. Шкафы ШРМ-312 используются для хранения пакетов и сумок в крупных магазинах, личных вещей  в раздевалках спортклубов и фитнес-центров. Каждое отделение оснащено врезным замком. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_MOD.jpg;https://paksmet.ru/catalog/pasport/instr_sumochnica.pdf;Paksmet;Россия;294;12 врезных замков;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические шкафы;;RUB
3588;Трехсекционный металлический шкаф для сумок ШРМ-312;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_SHRM_312.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/SHRM_312.jpg;<p>Металлический разборный шкаф состоит из двенадцати отделений. Шкафы ШРМ-312 используются для хранения пакетов и сумок в крупных магазинах, личных вещей  в раздевалках спортклубов и фитнес-центров. Каждое отделение оснащено врезным замком. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_MOD.jpg;https://paksmet.ru/catalog/tz/SHRM-312.docx;Paksmet;Россия;294;12 врезных замков;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические шкафы;;RUB
3588;Трехсекционный металлический шкаф для сумок ШРМ-312;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_SHRM_312.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/SHRM_312.jpg;<p>Металлический разборный шкаф состоит из двенадцати отделений. Шкафы ШРМ-312 используются для хранения пакетов и сумок в крупных магазинах, личных вещей  в раздевалках спортклубов и фитнес-центров. Каждое отделение оснащено врезным замком. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_MOD.jpg;https://paksmet.ru/catalog/sertifikat/NS-1.pdf;Paksmet;Россия;294;12 врезных замков;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические шкафы;;RUB
3590;Двухсекционный металлический шкаф для сумок ШРМ-28;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_SHRM_28_old.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/SHRM_28_old.jpg;<p>Металлический разборный шкаф из восьми отделений. Шкафы ШРМ-28 используются для хранения пакетов и сумок в крупных магазинах, личных вещей в раздевалках спортклубов и фитнес-центров. Каждое отделение оснащено врезным замком. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/SHRM_28_OPEN1.jpg;https://paksmet.ru/catalog/pasport/instr_sumochnica.pdf;Paksmet;Россия;294;8 врезных замков;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические шкафы;;RUB
3590;Двухсекционный металлический шкаф для сумок ШРМ-28;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_SHRM_28_old.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/SHRM_28_old.jpg;<p>Металлический разборный шкаф из восьми отделений. Шкафы ШРМ-28 используются для хранения пакетов и сумок в крупных магазинах, личных вещей в раздевалках спортклубов и фитнес-центров. Каждое отделение оснащено врезным замком. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/SHRM_28_OPEN1.jpg;https://paksmet.ru/catalog/tz/SHRM-28.docx;Paksmet;Россия;294;8 врезных замков;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические шкафы;;RUB
3590;Двухсекционный металлический шкаф для сумок ШРМ-28;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_SHRM_28_old.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/SHRM_28_old.jpg;<p>Металлический разборный шкаф из восьми отделений. Шкафы ШРМ-28 используются для хранения пакетов и сумок в крупных магазинах, личных вещей в раздевалках спортклубов и фитнес-центров. Каждое отделение оснащено врезным замком. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/SHRM_28_OPEN1.jpg;https://paksmet.ru/catalog/sertifikat/NS-1.pdf;Paksmet;Россия;294;8 врезных замков;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические шкафы;;RUB
3590;Двухсекционный металлический шкаф для сумок ШРМ-28;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_SHRM_28_old.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/SHRM_28_old.jpg;<p>Металлический разборный шкаф из восьми отделений. Шкафы ШРМ-28 используются для хранения пакетов и сумок в крупных магазинах, личных вещей в раздевалках спортклубов и фитнес-центров. Каждое отделение оснащено врезным замком. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_MOD.jpg;https://paksmet.ru/catalog/pasport/instr_sumochnica.pdf;Paksmet;Россия;294;8 врезных замков;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические шкафы;;RUB
3590;Двухсекционный металлический шкаф для сумок ШРМ-28;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_SHRM_28_old.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/SHRM_28_old.jpg;<p>Металлический разборный шкаф из восьми отделений. Шкафы ШРМ-28 используются для хранения пакетов и сумок в крупных магазинах, личных вещей в раздевалках спортклубов и фитнес-центров. Каждое отделение оснащено врезным замком. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_MOD.jpg;https://paksmet.ru/catalog/tz/SHRM-28.docx;Paksmet;Россия;294;8 врезных замков;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические шкафы;;RUB
3590;Двухсекционный металлический шкаф для сумок ШРМ-28;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_SHRM_28_old.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/SHRM_28_old.jpg;<p>Металлический разборный шкаф из восьми отделений. Шкафы ШРМ-28 используются для хранения пакетов и сумок в крупных магазинах, личных вещей в раздевалках спортклубов и фитнес-центров. Каждое отделение оснащено врезным замком. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_MOD.jpg;https://paksmet.ru/catalog/sertifikat/NS-1.pdf;Paksmet;Россия;294;8 врезных замков;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические шкафы;;RUB
3592;Инструментальный шкаф ИП-1-0.5;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_full_ip_1_05.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/full_ip_1_05.jpg;<p>Односекционный Инструментальный шкаф ИП-1-0.5 - базовая модель с возможностью индивидуально смоделировать наполнение,  выбрав необходимые комплектующие и их расположение в шкафах. Инструментальные шкафы оборудованы замком повышенной секретности и ригельной системой запирания. Полимерное порошковое покрытие корпус светло-серого цвета (RAL 7035) двери синие (RAL 5002).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/ip_05.jpg;https://paksmet.ru/catalog/pasport/ip.pdf;Paksmet;Россия;294;1 ригельный замок;светло-серый (RAL 7035) двери синие (RAL 5002), возможность окраски в любые цвета RAL;10 лет;"• Полка - возможна установка по всей высоте шкафа с шагом 83 мм (нагрузка до 60 кг)
• Перфорированный экран - в ИП-1-0.5 возможно установить 1 экран в верхней части шкафа
• Ящик выдвижной - в ИП-1-0.5 возможно установить до 5 шт (нагрузка до 30 кг)
• Навеcные элементы серии ВП: полки, держатель для инструмента, держатель для ключей, крючки";;Металлические шкафы;;RUB
3592;Инструментальный шкаф ИП-1-0.5;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_full_ip_1_05.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/full_ip_1_05.jpg;<p>Односекционный Инструментальный шкаф ИП-1-0.5 - базовая модель с возможностью индивидуально смоделировать наполнение,  выбрав необходимые комплектующие и их расположение в шкафах. Инструментальные шкафы оборудованы замком повышенной секретности и ригельной системой запирания. Полимерное порошковое покрытие корпус светло-серого цвета (RAL 7035) двери синие (RAL 5002).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/ip_05.jpg;https://paksmet.ru/catalog/sertifikat/NS-5.pdf;Paksmet;Россия;294;1 ригельный замок;светло-серый (RAL 7035) двери синие (RAL 5002), возможность окраски в любые цвета RAL;10 лет;"• Полка - возможна установка по всей высоте шкафа с шагом 83 мм (нагрузка до 60 кг)
• Перфорированный экран - в ИП-1-0.5 возможно установить 1 экран в верхней части шкафа
• Ящик выдвижной - в ИП-1-0.5 возможно установить до 5 шт (нагрузка до 30 кг)
• Навеcные элементы серии ВП: полки, держатель для инструмента, держатель для ключей, крючки";;Металлические шкафы;;RUB
