IE_XML_ID;IE_NAME;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_CODE;IE_DETAIL_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP59;IP_PROP64;IP_PROP324;IP_PROP81;IC_GROUP0;CV_PRICE_1;CV_CURRENCY_1
3320;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs-033th_open.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs-033th_open.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,2 мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 6-ти сувальдный замок фирмы «ПРО САМ» (Россия). Горизонтальная перегородка делит шкаф на 3 независимых отделения, запираемых собственной дверью. В верхнем отделении шкафа КБС-033тн располагается отсек ограниченного доступа (трейзер), запираемый на замок «почтового» типа и 1 съемная регулируемая по высоте полка, а в среднем и нижнем отделении – по 1 съемной регулируемой по высоте полке. Шкаф КБС-033тн комплектуется 3-мя съемными регулируемыми по высоте полками. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kbs-033th.jpg;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;3 съемные полки, отсек ограниченного доступа (трейзер);полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3320;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs-033th_open.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs-033th_open.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,2 мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 6-ти сувальдный замок фирмы «ПРО САМ» (Россия). Горизонтальная перегородка делит шкаф на 3 независимых отделения, запираемых собственной дверью. В верхнем отделении шкафа КБС-033тн располагается отсек ограниченного доступа (трейзер), запираемый на замок «почтового» типа и 1 съемная регулируемая по высоте полка, а в среднем и нижнем отделении – по 1 съемной регулируемой по высоте полке. Шкаф КБС-033тн комплектуется 3-мя съемными регулируемыми по высоте полками. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kb_kbs.png;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;3 съемные полки, отсек ограниченного доступа (трейзер);полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3322;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Kb_011t_2.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Kb_011t_2.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,5мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 8-ми сувальдный замок фирмы «ПРО САМ» (Россия). В шкафу КБС-011т  располагается отсек ограниченного доступа (трейзер), запираемый на замок «почтового» типа и 1 съемная регулируемая по высоте полка. Шкаф имеет подиум (подставку) высотой 47 мм для возможности размещения его вплотную к стене. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kbs011__-1_.jpg;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;1 съемная полка, отсек ограниченного доступа (трейзер);полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3322;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Kb_011t_2.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Kb_011t_2.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,5мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 8-ми сувальдный замок фирмы «ПРО САМ» (Россия). В шкафу КБС-011т  располагается отсек ограниченного доступа (трейзер), запираемый на замок «почтового» типа и 1 съемная регулируемая по высоте полка. Шкаф имеет подиум (подставку) высотой 47 мм для возможности размещения его вплотную к стене. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kb_kbs.png;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;1 съемная полка, отсек ограниченного доступа (трейзер);полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3322;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Kb_011t_2.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Kb_011t_2.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,5мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 8-ми сувальдный замок фирмы «ПРО САМ» (Россия). В шкафу КБС-011т  располагается отсек ограниченного доступа (трейзер), запираемый на замок «почтового» типа и 1 съемная регулируемая по высоте полка. Шкаф имеет подиум (подставку) высотой 47 мм для возможности размещения его вплотную к стене. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kbs011___.jpg;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;1 съемная полка, отсек ограниченного доступа (трейзер);полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3324;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs012__-2.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs012__-2.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,5мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 8-ми сувальдный замок фирмы «ПРО САМ» (Россия). В шкафу КБС-012т  располагается отсек ограниченного доступа (трейзер), запираемый на замок «почтового» типа и 1 съемная регулируемая по высоте полка. Шкаф имеет подиум (подставку) высотой 47 мм для возможности размещения его вплотную к стене, а также комплектуется 4-мя роликами для удобства его перемещения. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kbs012___.jpg;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;1 съемная полка, отсек ограниченного доступа (трейзер);полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3324;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs012__-2.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs012__-2.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,5мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 8-ми сувальдный замок фирмы «ПРО САМ» (Россия). В шкафу КБС-012т  располагается отсек ограниченного доступа (трейзер), запираемый на замок «почтового» типа и 1 съемная регулируемая по высоте полка. Шкаф имеет подиум (подставку) высотой 47 мм для возможности размещения его вплотную к стене, а также комплектуется 4-мя роликами для удобства его перемещения. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kb_kbs.png;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;1 съемная полка, отсек ограниченного доступа (трейзер);полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3324;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs012__-2.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs012__-2.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,5мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 8-ми сувальдный замок фирмы «ПРО САМ» (Россия). В шкафу КБС-012т  располагается отсек ограниченного доступа (трейзер), запираемый на замок «почтового» типа и 1 съемная регулируемая по высоте полка. Шкаф имеет подиум (подставку) высотой 47 мм для возможности размещения его вплотную к стене, а также комплектуется 4-мя роликами для удобства его перемещения. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kbs012__-1.jpg;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;1 съемная полка, отсек ограниченного доступа (трейзер);полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3326;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs031t.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs031t.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,5мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 8-ми сувальдный замок фирмы «ПРО САМ» (Россия). В шкафу КБС-031т  располагается отсек ограниченного доступа (трейзер), запираемый на замок «почтового» типа и 3 съемные регулируемые по высоте полки. Шкаф имеет подиум (подставку) высотой 47 мм для возможности размещения его вплотную к стене. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kbs031t-2.jpg;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;3 съемные полки, отсек ограниченного доступа (трейзер);полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3326;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs031t.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs031t.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,5мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 8-ми сувальдный замок фирмы «ПРО САМ» (Россия). В шкафу КБС-031т  располагается отсек ограниченного доступа (трейзер), запираемый на замок «почтового» типа и 3 съемные регулируемые по высоте полки. Шкаф имеет подиум (подставку) высотой 47 мм для возможности размещения его вплотную к стене. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kb_kbs.png;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;3 съемные полки, отсек ограниченного доступа (трейзер);полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3328;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs02t-2.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs02t-2.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,5мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 8-ми сувальдный замок фирмы «ПРО САМ» (Россия). В шкафу КБС-02т  располагается отсек ограниченного доступа (трейзер), запираемый на замок «почтового» типа. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kbs02t.jpg;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;отсек ограниченного доступа (трейзер);полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3328;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs02t-2.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs02t-2.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,5мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 8-ми сувальдный замок фирмы «ПРО САМ» (Россия). В шкафу КБС-02т  располагается отсек ограниченного доступа (трейзер), запираемый на замок «почтового» типа. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kb_kbs.png;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;отсек ограниченного доступа (трейзер);полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3330;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs02.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs02.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,5мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 8-ми сувальдный замок фирмы «ПРО САМ» (Россия). В шкафу КБС-02  располагается 1 съемная регулируемая по высоте полка. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kbs02-2.jpg;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;1 съемная полка;полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3330;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs02.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs02.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,5мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 8-ми сувальдный замок фирмы «ПРО САМ» (Россия). В шкафу КБС-02  располагается 1 съемная регулируемая по высоте полка. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kb_kbs.png;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;1 съемная полка;полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3332;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs032t.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs032t.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,5мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 8-ми сувальдный замок фирмы «ПРО САМ» (Россия). Горизонтальная перегородка делит шкаф на 2 независимых отделения, запираемых собственной дверью. В верхнем отделении шкафа КБС-032т располагается отсек ограниченного доступа (трейзер), запираемый на замок «почтового» типа и 1 съемная регулируемая по высоте полка, а в нижнем отделении – 1 съемная регулируемая по высоте полка. Шкаф имеет подиум (подставку) высотой 47 мм для возможности размещения его вплотную к стене. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kbs032t2.jpg;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;2 съемные полки, отсек ограниченного доступа (трейзер);полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3332;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs032t.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs032t.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,5мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 8-ми сувальдный замок фирмы «ПРО САМ» (Россия). Горизонтальная перегородка делит шкаф на 2 независимых отделения, запираемых собственной дверью. В верхнем отделении шкафа КБС-032т располагается отсек ограниченного доступа (трейзер), запираемый на замок «почтового» типа и 1 съемная регулируемая по высоте полка, а в нижнем отделении – 1 съемная регулируемая по высоте полка. Шкаф имеет подиум (подставку) высотой 47 мм для возможности размещения его вплотную к стене. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kb_kbs.png;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;2 съемные полки, отсек ограниченного доступа (трейзер);полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3334;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kb_033_2.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kb_033_2.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,5мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 8-ми сувальдный замок фирмы «ПРО САМ» (Россия). Горизонтальная перегородка делит шкаф на 3 независимых отделения, запираемых собственной дверью. В верхнем, в среднем и нижнем отделении шкафа КБС-033 располагается по 1 съемной регулируемой по высоте полке. Шкаф КБС-033 комплектуется 3-мя съемными регулируемыми по высоте полками. Шкаф имеет подиум (подставку) высотой 47 мм для возможности размещения его вплотную к стене. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kb_033.jpg;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;3 съемные полки;полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3334;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kb_033_2.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kb_033_2.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,5мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 8-ми сувальдный замок фирмы «ПРО САМ» (Россия). Горизонтальная перегородка делит шкаф на 3 независимых отделения, запираемых собственной дверью. В верхнем, в среднем и нижнем отделении шкафа КБС-033 располагается по 1 съемной регулируемой по высоте полке. Шкаф КБС-033 комплектуется 3-мя съемными регулируемыми по высоте полками. Шкаф имеет подиум (подставку) высотой 47 мм для возможности размещения его вплотную к стене. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kb_033_1.jpg;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;3 съемные полки;полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3334;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kb_033_2.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kb_033_2.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,5мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 8-ми сувальдный замок фирмы «ПРО САМ» (Россия). Горизонтальная перегородка делит шкаф на 3 независимых отделения, запираемых собственной дверью. В верхнем, в среднем и нижнем отделении шкафа КБС-033 располагается по 1 съемной регулируемой по высоте полке. Шкаф КБС-033 комплектуется 3-мя съемными регулируемыми по высоте полками. Шкаф имеет подиум (подставку) высотой 47 мм для возможности размещения его вплотную к стене. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kb_kbs.png;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;3 съемные полки;полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3336;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs-021th_open.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs-021th_open.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,2 мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 6-ти сувальдный замок фирмы «ПРО САМ» (Россия). В шкафу КБС-021тн располагается отсек ограниченного доступа (трейзер), запираемый на замок «почтового» типа и 2 съемные регулируемые по высоте полки. Шкаф имеет подиум (подставку) высотой 47 мм для возможности размещения его вплотную к стене. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kbs-021th.jpg;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;2 съемные полки, отсек ограниченного доступа (трейзер);полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3336;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs-021th_open.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs-021th_open.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,2 мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 6-ти сувальдный замок фирмы «ПРО САМ» (Россия). В шкафу КБС-021тн располагается отсек ограниченного доступа (трейзер), запираемый на замок «почтового» типа и 2 съемные регулируемые по высоте полки. Шкаф имеет подиум (подставку) высотой 47 мм для возможности размещения его вплотную к стене. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kb_kbs.png;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;2 съемные полки, отсек ограниченного доступа (трейзер);полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3338;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs-02th_open.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs-02th_open.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,2 мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 6-ти сувальдный замок фирмы «ПРО САМ» (Россия). В шкафу КБС-02тн  располагается отсек ограниченного доступа (трейзер), запираемый на замок «почтового» типа. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kbs-02th.jpg;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;отсек ограниченного доступа (трейзер);полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3338;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs-02th_open.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs-02th_open.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,2 мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 6-ти сувальдный замок фирмы «ПРО САМ» (Россия). В шкафу КБС-02тн  располагается отсек ограниченного доступа (трейзер), запираемый на замок «почтового» типа. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kb_kbs.png;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;отсек ограниченного доступа (трейзер);полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3340;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs-011th_open.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs-011th_open.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,2 мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 6-ти сувальдный замок фирмы «ПРО САМ» (Россия). В шкафу КБС-011тн  располагается отсек ограниченного доступа (трейзер), запираемый на замок «почтового» типа и 1 съемная регулируемая по высоте полка. Шкаф имеет подиум (подставку) высотой 47 мм для возможности размещения его вплотную к стене. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kbs-011th.jpg;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;1 съемная полка, отсек ограниченного доступа (трейзер);полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3340;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs-011th_open.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs-011th_open.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,2 мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 6-ти сувальдный замок фирмы «ПРО САМ» (Россия). В шкафу КБС-011тн  располагается отсек ограниченного доступа (трейзер), запираемый на замок «почтового» типа и 1 съемная регулируемая по высоте полка. Шкаф имеет подиум (подставку) высотой 47 мм для возможности размещения его вплотную к стене. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kb_kbs.png;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;1 съемная полка, отсек ограниченного доступа (трейзер);полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
