IE_XML_ID;IE_NAME;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_CODE;IE_DETAIL_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP59;IP_PROP64;IP_PROP74;IP_PROP265;IP_PROP61;IP_PROP81;IP_PROP325;IP_PROP328;IP_PROP329;IC_GROUP0;IC_GROUP1;CV_PRICE_1;CV_CURRENCY_1
3205;Двухтумбовый металлический верстак ВП-4Т;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_4.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_4.jpg;<p>Верстак ВП-4т состоит из отдельных модулей: столешница из МДФ, покрытая оцинкованным листовым металлом, стенка задняя – металлическая, тумба с двумя съемными полками (нагрузка до 30 кг) и дверью запирающейся замком, тумба с 5-ю выдвижными ящиками на телескопических направляющих (нагрузка до 30 кг) запирающимися на центральный замок, полка верстачная (нагрузка до 40 кг).  Верстак может комплектоваться перфорированным экраном соответствующего размера  с возможностью крепления крючков и держателей для инструмента – заказывается отдельно.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_CART.jpg;https://paksmet.ruhttps://www.youtube.com/watch?v=2r-nCAil6ws;Paksmet;Россия;294;;;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3205;Двухтумбовый металлический верстак ВП-4Т;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_4.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_4.jpg;<p>Верстак ВП-4т состоит из отдельных модулей: столешница из МДФ, покрытая оцинкованным листовым металлом, стенка задняя – металлическая, тумба с двумя съемными полками (нагрузка до 30 кг) и дверью запирающейся замком, тумба с 5-ю выдвижными ящиками на телескопических направляющих (нагрузка до 30 кг) запирающимися на центральный замок, полка верстачная (нагрузка до 40 кг).  Верстак может комплектоваться перфорированным экраном соответствующего размера  с возможностью крепления крючков и держателей для инструмента – заказывается отдельно.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_CART.jpg;https://paksmet.ru/catalog/sertifikat/NS-3.pdf;Paksmet;Россия;294;;;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3208;Двухтумбовый металлический верстак ВП-6;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_6.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_6.jpg;"<p>Верстак состоит из отдельных модулей: столешница из МДФ, покрытая оцинкованным листовым металлом; стенка задняя металлическая; две тумбы с 5-ю выдвижными ящиками (нагрузка 30 кг) запирающимися на центральный замок; полка верстачная (нагрузка 40 кг). Верстак может комплектоваться перфорированным экраном соответствующего размера с возможностью крепления крючков и держателей для инструмента– заказывается отдельно.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>";https://paksmet.ru/components/com_jshopping/files/img_products/___________1.png;https://paksmet.ru/catalog/pasport/pasport_vp.pdf;Paksmet;Россия;294;;;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3208;Двухтумбовый металлический верстак ВП-6;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_6.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_6.jpg;"<p>Верстак состоит из отдельных модулей: столешница из МДФ, покрытая оцинкованным листовым металлом; стенка задняя металлическая; две тумбы с 5-ю выдвижными ящиками (нагрузка 30 кг) запирающимися на центральный замок; полка верстачная (нагрузка 40 кг). Верстак может комплектоваться перфорированным экраном соответствующего размера с возможностью крепления крючков и держателей для инструмента– заказывается отдельно.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>";https://paksmet.ru/components/com_jshopping/files/img_products/___________1.png;https://paksmet.ru/catalog/sertifikat/NS-3.pdf;Paksmet;Россия;294;;;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3208;Двухтумбовый металлический верстак ВП-6;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_6.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_6.jpg;"<p>Верстак состоит из отдельных модулей: столешница из МДФ, покрытая оцинкованным листовым металлом; стенка задняя металлическая; две тумбы с 5-ю выдвижными ящиками (нагрузка 30 кг) запирающимися на центральный замок; полка верстачная (нагрузка 40 кг). Верстак может комплектоваться перфорированным экраном соответствующего размера с возможностью крепления крючков и держателей для инструмента– заказывается отдельно.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>";https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_CART.jpg;https://paksmet.ru/catalog/pasport/pasport_vp.pdf;Paksmet;Россия;294;;;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3208;Двухтумбовый металлический верстак ВП-6;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_6.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_6.jpg;"<p>Верстак состоит из отдельных модулей: столешница из МДФ, покрытая оцинкованным листовым металлом; стенка задняя металлическая; две тумбы с 5-ю выдвижными ящиками (нагрузка 30 кг) запирающимися на центральный замок; полка верстачная (нагрузка 40 кг). Верстак может комплектоваться перфорированным экраном соответствующего размера с возможностью крепления крючков и держателей для инструмента– заказывается отдельно.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>";https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_CART.jpg;https://paksmet.ru/catalog/sertifikat/NS-3.pdf;Paksmet;Россия;294;;;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3211;Двухтумбовый металлический верстак ВП-6Т;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_6.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_6.jpg;"<p>Верстак состоит из отдельных модулей: столешница из МДФ, покрытая оцинкованным листовым металлом; стенка задняя металлическая; две тумбы с 5-ю выдвижными ящиками на телескопических направляющих (нагрузка 30 кг) запирающимися на центральный замок; полка верстачная (нагрузка 40 кг). Верстак может комплектоваться перфорированным экраном соответствующего размера с возможностью крепления крючков и держателей для инструмента– заказывается отдельно.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>";https://paksmet.ru/components/com_jshopping/files/img_products/___________22.png;https://paksmet.ru/catalog/pasport/pasport_vp.pdf;Paksmet;Россия;294;;;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3211;Двухтумбовый металлический верстак ВП-6Т;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_6.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_6.jpg;"<p>Верстак состоит из отдельных модулей: столешница из МДФ, покрытая оцинкованным листовым металлом; стенка задняя металлическая; две тумбы с 5-ю выдвижными ящиками на телескопических направляющих (нагрузка 30 кг) запирающимися на центральный замок; полка верстачная (нагрузка 40 кг). Верстак может комплектоваться перфорированным экраном соответствующего размера с возможностью крепления крючков и держателей для инструмента– заказывается отдельно.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>";https://paksmet.ru/components/com_jshopping/files/img_products/___________22.png;https://paksmet.ru/catalog/sertifikat/NS-3.pdf;Paksmet;Россия;294;;;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3211;Двухтумбовый металлический верстак ВП-6Т;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_6.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_6.jpg;"<p>Верстак состоит из отдельных модулей: столешница из МДФ, покрытая оцинкованным листовым металлом; стенка задняя металлическая; две тумбы с 5-ю выдвижными ящиками на телескопических направляющих (нагрузка 30 кг) запирающимися на центральный замок; полка верстачная (нагрузка 40 кг). Верстак может комплектоваться перфорированным экраном соответствующего размера с возможностью крепления крючков и держателей для инструмента– заказывается отдельно.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>";https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_CART.jpg;https://paksmet.ru/catalog/pasport/pasport_vp.pdf;Paksmet;Россия;294;;;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3211;Двухтумбовый металлический верстак ВП-6Т;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Verstak_vp_6.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Verstak_vp_6.jpg;"<p>Верстак состоит из отдельных модулей: столешница из МДФ, покрытая оцинкованным листовым металлом; стенка задняя металлическая; две тумбы с 5-ю выдвижными ящиками на телескопических направляющих (нагрузка 30 кг) запирающимися на центральный замок; полка верстачная (нагрузка 40 кг). Верстак может комплектоваться перфорированным экраном соответствующего размера с возможностью крепления крючков и держателей для инструмента– заказывается отдельно.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>";https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_CART.jpg;https://paksmet.ru/catalog/sertifikat/NS-3.pdf;Paksmet;Россия;294;;;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3214;Подвесная тумба Т-ВПЭ для крепления к верстаку ВП-Э;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_full_T.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/full_T.jpg;<p>Подвесная тумба Т-ВПЭ предназначена для крепления к верстаку ВП-Э. Может использоваться как с верстаком, так и как отдельный элемент металлического мебели. Состоит из двух выдвижных ящиков, запирающихся на общий замок. Нагрузка на ящик до 30 кг.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_CART.jpg;https://paksmet.ru/catalog/pasport/pasport_vp.pdf;Paksmet;Россия;294;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3214;Подвесная тумба Т-ВПЭ для крепления к верстаку ВП-Э;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_full_T.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/full_T.jpg;<p>Подвесная тумба Т-ВПЭ предназначена для крепления к верстаку ВП-Э. Может использоваться как с верстаком, так и как отдельный элемент металлического мебели. Состоит из двух выдвижных ящиков, запирающихся на общий замок. Нагрузка на ящик до 30 кг.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_CART.jpg;https://paksmet.ru/catalog/sertifikat/NS-3.pdf;Paksmet;Россия;294;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3216;Тумба Т-1 для металлического верстака;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_T_1_2.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/T_1_2.jpg;"<p>Тумба для металлического верстака может использоваться как с верстаком, так и как отдельный элемент металлического мебели. Комплектуется двумя съемными полками (нагрузка до 30 кг) и дверью, которая запирается замком повышенной секретности. Дверь можно самостоятельно перенавесить из положения ""правая"" в положение ""левая"".</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>";https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_SHAM.jpg;https://paksmet.ru/catalog/pasport/pasport_vp.pdf;Paksmet;Россия;294;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3216;Тумба Т-1 для металлического верстака;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_T_1_2.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/T_1_2.jpg;"<p>Тумба для металлического верстака может использоваться как с верстаком, так и как отдельный элемент металлического мебели. Комплектуется двумя съемными полками (нагрузка до 30 кг) и дверью, которая запирается замком повышенной секретности. Дверь можно самостоятельно перенавесить из положения ""правая"" в положение ""левая"".</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>";https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_SHAM.jpg;https://paksmet.ru/catalog/sertifikat/NS-3.pdf;Paksmet;Россия;294;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3218;Тумба Т-2 с ящиками для металлического верстака;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_T_2_2.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/T_2_2.jpg;<p>Тумба для металлического верстака может использоваться как с верстаком, так и как отдельный элемент металлического мебели. Состоит из 5-ти выдвижных ящиков, запирающихся на общий замок. Нагрузка на ящик до 30 кг.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/___________13.png;https://paksmet.ru/catalog/pasport/pasport_vp.pdf;Paksmet;Россия;294;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3218;Тумба Т-2 с ящиками для металлического верстака;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_T_2_2.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/T_2_2.jpg;<p>Тумба для металлического верстака может использоваться как с верстаком, так и как отдельный элемент металлического мебели. Состоит из 5-ти выдвижных ящиков, запирающихся на общий замок. Нагрузка на ящик до 30 кг.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/___________13.png;https://paksmet.ru/catalog/sertifikat/NS-3.pdf;Paksmet;Россия;294;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3218;Тумба Т-2 с ящиками для металлического верстака;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_T_2_2.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/T_2_2.jpg;<p>Тумба для металлического верстака может использоваться как с верстаком, так и как отдельный элемент металлического мебели. Состоит из 5-ти выдвижных ящиков, запирающихся на общий замок. Нагрузка на ящик до 30 кг.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_CART.jpg;https://paksmet.ru/catalog/pasport/pasport_vp.pdf;Paksmet;Россия;294;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3218;Тумба Т-2 с ящиками для металлического верстака;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_T_2_2.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/T_2_2.jpg;<p>Тумба для металлического верстака может использоваться как с верстаком, так и как отдельный элемент металлического мебели. Состоит из 5-ти выдвижных ящиков, запирающихся на общий замок. Нагрузка на ящик до 30 кг.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_CART.jpg;https://paksmet.ru/catalog/sertifikat/NS-3.pdf;Paksmet;Россия;294;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3220;Тумба Т-2Т с ящиками для металлического верстак;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_T_2_2.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/T_2_2.jpg;"<p>Тумба для металлического верстака может использоваться как с верстаком, так и как отдельный элемент металлического мебели. Состоит из 5-ти выдвижных ящиков <span class=""bold"">на телескопических направляющих</span>, запирающихся на общий замок. Нагрузка на ящик до 30 кг.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>";https://paksmet.ru/components/com_jshopping/files/img_products/___________23.png;https://paksmet.ru/catalog/pasport/pasport_vp.pdf;Paksmet;Россия;294;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3220;Тумба Т-2Т с ящиками для металлического верстак;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_T_2_2.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/T_2_2.jpg;"<p>Тумба для металлического верстака может использоваться как с верстаком, так и как отдельный элемент металлического мебели. Состоит из 5-ти выдвижных ящиков <span class=""bold"">на телескопических направляющих</span>, запирающихся на общий замок. Нагрузка на ящик до 30 кг.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>";https://paksmet.ru/components/com_jshopping/files/img_products/___________23.png;https://paksmet.ru/catalog/sertifikat/NS-3.pdf;Paksmet;Россия;294;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3220;Тумба Т-2Т с ящиками для металлического верстак;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_T_2_2.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/T_2_2.jpg;"<p>Тумба для металлического верстака может использоваться как с верстаком, так и как отдельный элемент металлического мебели. Состоит из 5-ти выдвижных ящиков <span class=""bold"">на телескопических направляющих</span>, запирающихся на общий замок. Нагрузка на ящик до 30 кг.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>";https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_CART.jpg;https://paksmet.ru/catalog/pasport/pasport_vp.pdf;Paksmet;Россия;294;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3220;Тумба Т-2Т с ящиками для металлического верстак;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_T_2_2.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/T_2_2.jpg;"<p>Тумба для металлического верстака может использоваться как с верстаком, так и как отдельный элемент металлического мебели. Состоит из 5-ти выдвижных ящиков <span class=""bold"">на телескопических направляющих</span>, запирающихся на общий замок. Нагрузка на ящик до 30 кг.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>";https://paksmet.ru/components/com_jshopping/files/img_products/Zamok_CART.jpg;https://paksmet.ru/catalog/sertifikat/NS-3.pdf;Paksmet;Россия;294;Синий RAL 5002 и желтый RAL 1003, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3222;Перфорированный экран для металлического верстака Экран Э;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_full_Ekran_1600.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/full_Ekran_1600.jpg;<p>Перфорированный экран не входит в стандартную комплектацию верстаков и приобретается отдельно. В комплектацию перфорированного экрана входят также два кронштейна для крепления экрана к столешнице верстака металлического и крепеж. Толщина металла экрана - 1,2 мм. Диаметр отверстия - 7,0 мм. Все модели могут дополнительно комплектоваться металлическими крючками 8 см и 5 см длиной, удлиненными полками, укороченными полками, держателем для ключей и держателем для инструментов.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/pasport/pasport_vp.pdf;Paksmet;Россия;294;;;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3222;Перфорированный экран для металлического верстака Экран Э;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_full_Ekran_1600.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/full_Ekran_1600.jpg;<p>Перфорированный экран не входит в стандартную комплектацию верстаков и приобретается отдельно. В комплектацию перфорированного экрана входят также два кронштейна для крепления экрана к столешнице верстака металлического и крепеж. Толщина металла экрана - 1,2 мм. Диаметр отверстия - 7,0 мм. Все модели могут дополнительно комплектоваться металлическими крючками 8 см и 5 см длиной, удлиненными полками, укороченными полками, держателем для ключей и держателем для инструментов.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/sertifikat/NS-3.pdf;Paksmet;Россия;294;;;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3228;Комплект К-3 для верстаков двухтумбовых ВП-4, ВП-5 и ВП-6;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_thumb_S_P_800.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_S_P_800.jpg;<p>Комплект К-3 для верстаков двухтумбовых ВП-4/1.6, ВП-4, ВП-5/1.6, ВП-5, ВП-6/1.6 и ВП-6.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/pasport/pasport_vp.pdf;Paksmet;Россия;294;;;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3228;Комплект К-3 для верстаков двухтумбовых ВП-4, ВП-5 и ВП-6;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_thumb_S_P_800.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_S_P_800.jpg;<p>Комплект К-3 для верстаков двухтумбовых ВП-4/1.6, ВП-4, ВП-5/1.6, ВП-5, ВП-6/1.6 и ВП-6.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/sertifikat/NS-3.pdf;Paksmet;Россия;294;;;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3231;Комплект К-1 для верстака бестумбового ВП-1;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_full____1.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/full____1.jpg;<p>Комплект К-1 для металлического верстака бестумбового ВП-1</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/pasport/pasport_vp.pdf;Paksmet;Россия;294;Синий RAL 5002, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3231;Комплект К-1 для верстака бестумбового ВП-1;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_full____1.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/full____1.jpg;<p>Комплект К-1 для металлического верстака бестумбового ВП-1</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/sertifikat/NS-3.pdf;Paksmet;Россия;294;Синий RAL 5002, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3233;Комплект К-1-Э для верстака с подвесной тумбой ВП-Э;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_full_full____1___1.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/full_full____1___1.jpg;<p>Комплект К-1-Э для верстака с подвесной тумбой ВП-Э.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/pasport/pasport_vp.pdf;Paksmet;Россия;294;Синий RAL 5002, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
3233;Комплект К-1-Э для верстака с подвесной тумбой ВП-Э;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_full_full____1___1.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/full_full____1___1.jpg;<p>Комплект К-1-Э для верстака с подвесной тумбой ВП-Э.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/sertifikat/NS-3.pdf;Paksmet;Россия;294;Синий RAL 5002, возможность окраски в любые цвета RAL;10 лет;;;Верстаки и Инструментальные шкафы;Верстаки;;RUB
